log10_mu	log10_k	f	spectrum
 -9.000000	  8.800000	 -7.150000	 -8.601466
 -9.000000	  8.800000	 -7.100000	 -8.607648
 -9.000000	  8.800000	 -7.050000	 -8.613800
 -9.000000	  8.800000	 -7.000000	 -8.619919
 -9.000000	  8.900000	-10.000000	 -8.791702
 -9.000000	  8.900000	 -9.950000	 -8.758976
 -9.000000	  8.900000	 -9.900000	 -8.728292
 -9.000000	  8.900000	 -9.850000	 -8.699616
 -9.000000	  8.900000	 -9.800000	 -8.672900
 -9.000000	  8.900000	 -9.750000	 -8.648093
 -9.000000	  8.900000	 -9.700000	 -8.625137
 -9.000000	  8.900000	 -9.650000	 -8.603966
 -9.000000	  8.900000	 -9.600000	 -8.584512
 -9.000000	  8.900000	 -9.550000	 -8.566703
 -9.000000	  8.900000	 -9.500000	 -8.550469
 -9.000000	  8.900000	 -9.450000	 -8.535754
 -9.000000	  8.900000	 -9.400000	 -8.522478
 -9.000000	  8.900000	 -9.350000	 -8.510564
 -9.000000	  8.900000	 -9.300000	 -8.499936
 -9.000000	  8.900000	 -9.250000	 -8.490523
 -9.000000	  8.900000	 -9.200000	 -8.482257
 -9.000000	  8.900000	 -9.150000	 -8.475077
 -9.000000	  8.900000	 -9.100000	 -8.468918
 -9.000000	  8.900000	 -9.050000	 -8.463718
 -9.000000	  8.900000	 -9.000000	 -8.459421
 -9.000000	  8.900000	 -8.950000	 -8.455972
 -9.000000	  8.900000	 -8.900000	 -8.453320
 -9.000000	  8.900000	 -8.850000	 -8.451416
 -9.000000	  8.900000	 -8.800000	 -8.450214
 -9.000000	  8.900000	 -8.750000	 -8.449669
 -9.000000	  8.900000	 -8.700000	 -8.449739
 -9.000000	  8.900000	 -8.650000	 -8.450384
 -9.000000	  8.900000	 -8.600000	 -8.451565
 -9.000000	  8.900000	 -8.550000	 -8.453247
 -9.000000	  8.900000	 -8.500000	 -8.455393
 -9.000000	  8.900000	 -8.450000	 -8.457974
 -9.000000	  8.900000	 -8.400000	 -8.460956
 -9.000000	  8.900000	 -8.350000	 -8.464309
 -9.000000	  8.900000	 -8.300000	 -8.468004
 -9.000000	  8.900000	 -8.250000	 -8.472013
 -9.000000	  8.900000	 -8.200000	 -8.476311
 -9.000000	  8.900000	 -8.150000	 -8.480874
 -9.000000	  8.900000	 -8.100000	 -8.485677
 -9.000000	  8.900000	 -8.050000	 -8.490698
 -9.000000	  8.900000	 -8.000000	 -8.495916
 -9.000000	  8.900000	 -7.950000	 -8.501310
 -9.000000	  8.900000	 -7.900000	 -8.506862
 -9.000000	  8.900000	 -7.850000	 -8.512553
 -9.000000	  8.900000	 -7.800000	 -8.518367
 -9.000000	  8.900000	 -7.750000	 -8.524287
 -9.000000	  8.900000	 -7.700000	 -8.530298
 -9.000000	  8.900000	 -7.650000	 -8.536386
 -9.000000	  8.900000	 -7.600000	 -8.542539
 -9.000000	  8.900000	 -7.550000	 -8.548743
 -9.000000	  8.900000	 -7.500000	 -8.554987
 -9.000000	  8.900000	 -7.450000	 -8.561260
 -9.000000	  8.900000	 -7.400000	 -8.567552
 -9.000000	  8.900000	 -7.350000	 -8.573854
 -9.000000	  8.900000	 -7.300000	 -8.580157
 -9.000000	  8.900000	 -7.250000	 -8.586455
 -9.000000	  8.900000	 -7.200000	 -8.592739
 -9.000000	  8.900000	 -7.150000	 -8.599004
 -9.000000	  8.900000	 -7.100000	 -8.605244
 -9.000000	  8.900000	 -7.050000	 -8.611454
 -9.000000	  8.900000	 -7.000000	 -8.617630
 -9.000000	  9.000000	-10.000000	 -8.791600
 -9.000000	  9.000000	 -9.950000	 -8.758883
 -9.000000	  9.000000	 -9.900000	 -8.728206
 -9.000000	  9.000000	 -9.850000	 -8.699536
 -9.000000	  9.000000	 -9.800000	 -8.672826
 -9.000000	  9.000000	 -9.750000	 -8.648024
 -9.000000	  9.000000	 -9.700000	 -8.625073
 -9.000000	  9.000000	 -9.650000	 -8.603906
 -9.000000	  9.000000	 -9.600000	 -8.584456
 -9.000000	  9.000000	 -9.550000	 -8.566650
 -9.000000	  9.000000	 -9.500000	 -8.550420
 -9.000000	  9.000000	 -9.450000	 -8.535707
 -9.000000	  9.000000	 -9.400000	 -8.522434
 -9.000000	  9.000000	 -9.350000	 -8.510522
 -9.000000	  9.000000	 -9.300000	 -8.499896
 -9.000000	  9.000000	 -9.250000	 -8.490485
 -9.000000	  9.000000	 -9.200000	 -8.482221
 -9.000000	  9.000000	 -9.150000	 -8.475043
 -9.000000	  9.000000	 -9.100000	 -8.468885
 -9.000000	  9.000000	 -9.050000	 -8.463687
 -9.000000	  9.000000	 -9.000000	 -8.459390
 -9.000000	  9.000000	 -8.950000	 -8.455943
 -9.000000	  9.000000	 -8.900000	 -8.453292
 -9.000000	  9.000000	 -8.850000	 -8.451389
 -9.000000	  9.000000	 -8.800000	 -8.450188
 -9.000000	  9.000000	 -8.750000	 -8.449644
 -9.000000	  9.000000	 -8.700000	 -8.449715
 -9.000000	  9.000000	 -8.650000	 -8.450361
 -9.000000	  9.000000	 -8.600000	 -8.451543
 -9.000000	  9.000000	 -8.550000	 -8.453225
 -9.000000	  9.000000	 -8.500000	 -8.455372
 -9.000000	  9.000000	 -8.450000	 -8.457954
 -9.000000	  9.000000	 -8.400000	 -8.460936
 -9.000000	  9.000000	 -8.350000	 -8.464290
 -9.000000	  9.000000	 -8.300000	 -8.467985
 -9.000000	  9.000000	 -8.250000	 -8.471995
 -9.000000	  9.000000	 -8.200000	 -8.476293
 -9.000000	  9.000000	 -8.150000	 -8.480856
 -9.000000	  9.000000	 -8.100000	 -8.485660
 -9.000000	  9.000000	 -8.050000	 -8.490681
 -9.000000	  9.000000	 -8.000000	 -8.495899
 -9.000000	  9.000000	 -7.950000	 -8.501294
 -9.000000	  9.000000	 -7.900000	 -8.506846
 -9.000000	  9.000000	 -7.850000	 -8.512538
 -9.000000	  9.000000	 -7.800000	 -8.518352
 -9.000000	  9.000000	 -7.750000	 -8.524272
 -9.000000	  9.000000	 -7.700000	 -8.530284
 -9.000000	  9.000000	 -7.650000	 -8.536372
 -9.000000	  9.000000	 -7.600000	 -8.542525
 -9.000000	  9.000000	 -7.550000	 -8.548730
 -9.000000	  9.000000	 -7.500000	 -8.554974
 -9.000000	  9.000000	 -7.450000	 -8.561247
 -9.000000	  9.000000	 -7.400000	 -8.567540
 -9.000000	  9.000000	 -7.350000	 -8.573842
 -9.000000	  9.000000	 -7.300000	 -8.580146
 -9.000000	  9.000000	 -7.250000	 -8.586444
 -9.000000	  9.000000	 -7.200000	 -8.592728
 -9.000000	  9.000000	 -7.150000	 -8.598994
 -9.000000	  9.000000	 -7.100000	 -8.605234
 -9.000000	  9.000000	 -7.050000	 -8.611444
 -9.000000	  9.000000	 -7.000000	 -8.617620
 -9.000000	  9.100000	-10.000000	 -8.791600
 -9.000000	  9.100000	 -9.950000	 -8.758882
 -9.000000	  9.100000	 -9.900000	 -8.728206
 -9.000000	  9.100000	 -9.850000	 -8.699535
 -9.000000	  9.100000	 -9.800000	 -8.672826
 -9.000000	  9.100000	 -9.750000	 -8.648024
 -9.000000	  9.100000	 -9.700000	 -8.625073
 -9.000000	  9.100000	 -9.650000	 -8.603906
 -9.000000	  9.100000	 -9.600000	 -8.584455
 -9.000000	  9.100000	 -9.550000	 -8.566650
 -9.000000	  9.100000	 -9.500000	 -8.550419
 -9.000000	  9.100000	 -9.450000	 -8.535707
 -9.000000	  9.100000	 -9.400000	 -8.522434
 -9.000000	  9.100000	 -9.350000	 -8.510522
 -9.000000	  9.100000	 -9.300000	 -8.499896
 -9.000000	  9.100000	 -9.250000	 -8.490485
 -9.000000	  9.100000	 -9.200000	 -8.482221
 -9.000000	  9.100000	 -9.150000	 -8.475043
 -9.000000	  9.100000	 -9.100000	 -8.468885
 -9.000000	  9.100000	 -9.050000	 -8.463687
 -9.000000	  9.100000	 -9.000000	 -8.459390
 -9.000000	  9.100000	 -8.950000	 -8.455942
 -9.000000	  9.100000	 -8.900000	 -8.453291
 -9.000000	  9.100000	 -8.850000	 -8.451389
 -9.000000	  9.100000	 -8.800000	 -8.450188
 -9.000000	  9.100000	 -8.750000	 -8.449644
 -9.000000	  9.100000	 -8.700000	 -8.449715
 -9.000000	  9.100000	 -8.650000	 -8.450360
 -9.000000	  9.100000	 -8.600000	 -8.451543
 -9.000000	  9.100000	 -8.550000	 -8.453225
 -9.000000	  9.100000	 -8.500000	 -8.455372
 -9.000000	  9.100000	 -8.450000	 -8.457953
 -9.000000	  9.100000	 -8.400000	 -8.460936
 -9.000000	  9.100000	 -8.350000	 -8.464290
 -9.000000	  9.100000	 -8.300000	 -8.467985
 -9.000000	  9.100000	 -8.250000	 -8.471995
 -9.000000	  9.100000	 -8.200000	 -8.476293
 -9.000000	  9.100000	 -8.150000	 -8.480856
 -9.000000	  9.100000	 -8.100000	 -8.485660
 -9.000000	  9.100000	 -8.050000	 -8.490681
 -9.000000	  9.100000	 -8.000000	 -8.495899
 -9.000000	  9.100000	 -7.950000	 -8.501294
 -9.000000	  9.100000	 -7.900000	 -8.506846
 -9.000000	  9.100000	 -7.850000	 -8.512538
 -9.000000	  9.100000	 -7.800000	 -8.518352
 -9.000000	  9.100000	 -7.750000	 -8.524272
 -9.000000	  9.100000	 -7.700000	 -8.530284
 -9.000000	  9.100000	 -7.650000	 -8.536372
 -9.000000	  9.100000	 -7.600000	 -8.542525
 -9.000000	  9.100000	 -7.550000	 -8.548730
 -9.000000	  9.100000	 -7.500000	 -8.554974
 -9.000000	  9.100000	 -7.450000	 -8.561247
 -9.000000	  9.100000	 -7.400000	 -8.567540
 -9.000000	  9.100000	 -7.350000	 -8.573842
 -9.000000	  9.100000	 -7.300000	 -8.580146
 -9.000000	  9.100000	 -7.250000	 -8.586444
 -9.000000	  9.100000	 -7.200000	 -8.592728
 -9.000000	  9.100000	 -7.150000	 -8.598994
 -9.000000	  9.100000	 -7.100000	 -8.605234
 -9.000000	  9.100000	 -7.050000	 -8.611444
 -9.000000	  9.100000	 -7.000000	 -8.617620
 -9.000000	  9.200000	-10.000000	 -8.791600
 -9.000000	  9.200000	 -9.950000	 -8.758882
 -9.000000	  9.200000	 -9.900000	 -8.728206
 -9.000000	  9.200000	 -9.850000	 -8.699535
 -9.000000	  9.200000	 -9.800000	 -8.672826
 -9.000000	  9.200000	 -9.750000	 -8.648024
 -9.000000	  9.200000	 -9.700000	 -8.625073
 -9.000000	  9.200000	 -9.650000	 -8.603906
 -9.000000	  9.200000	 -9.600000	 -8.584455
 -9.000000	  9.200000	 -9.550000	 -8.566650
 -9.000000	  9.200000	 -9.500000	 -8.550419
 -9.000000	  9.200000	 -9.450000	 -8.535707
 -9.000000	  9.200000	 -9.400000	 -8.522434
 -9.000000	  9.200000	 -9.350000	 -8.510522
 -9.000000	  9.200000	 -9.300000	 -8.499896
 -9.000000	  9.200000	 -9.250000	 -8.490485
 -9.000000	  9.200000	 -9.200000	 -8.482221
 -9.000000	  9.200000	 -9.150000	 -8.475043
 -9.000000	  9.200000	 -9.100000	 -8.468885
 -9.000000	  9.200000	 -9.050000	 -8.463687
 -9.000000	  9.200000	 -9.000000	 -8.459390
 -9.000000	  9.200000	 -8.950000	 -8.455942
 -9.000000	  9.200000	 -8.900000	 -8.453291
 -9.000000	  9.200000	 -8.850000	 -8.451389
 -9.000000	  9.200000	 -8.800000	 -8.450188
 -9.000000	  9.200000	 -8.750000	 -8.449644
 -9.000000	  9.200000	 -8.700000	 -8.449715
 -9.000000	  9.200000	 -8.650000	 -8.450360
 -9.000000	  9.200000	 -8.600000	 -8.451543
 -9.000000	  9.200000	 -8.550000	 -8.453225
 -9.000000	  9.200000	 -8.500000	 -8.455372
 -9.000000	  9.200000	 -8.450000	 -8.457953
 -9.000000	  9.200000	 -8.400000	 -8.460936
 -9.000000	  9.200000	 -8.350000	 -8.464290
 -9.000000	  9.200000	 -8.300000	 -8.467985
 -9.000000	  9.200000	 -8.250000	 -8.471995
 -9.000000	  9.200000	 -8.200000	 -8.476293
 -9.000000	  9.200000	 -8.150000	 -8.480856
 -9.000000	  9.200000	 -8.100000	 -8.485660
 -9.000000	  9.200000	 -8.050000	 -8.490681
 -9.000000	  9.200000	 -8.000000	 -8.495899
 -9.000000	  9.200000	 -7.950000	 -8.501294
 -9.000000	  9.200000	 -7.900000	 -8.506846
 -9.000000	  9.200000	 -7.850000	 -8.512538
 -9.000000	  9.200000	 -7.800000	 -8.518352
 -9.000000	  9.200000	 -7.750000	 -8.524272
 -9.000000	  9.200000	 -7.700000	 -8.530284
 -9.000000	  9.200000	 -7.650000	 -8.536372
 -9.000000	  9.200000	 -7.600000	 -8.542525
 -9.000000	  9.200000	 -7.550000	 -8.548730
 -9.000000	  9.200000	 -7.500000	 -8.554974
 -9.000000	  9.200000	 -7.450000	 -8.561247
 -9.000000	  9.200000	 -7.400000	 -8.567540
 -9.000000	  9.200000	 -7.350000	 -8.573842
 -9.000000	  9.200000	 -7.300000	 -8.580146
 -9.000000	  9.200000	 -7.250000	 -8.586444
 -9.000000	  9.200000	 -7.200000	 -8.592728
 -9.000000	  9.200000	 -7.150000	 -8.598994
 -9.000000	  9.200000	 -7.100000	 -8.605234
 -9.000000	  9.200000	 -7.050000	 -8.611444
 -9.000000	  9.200000	 -7.000000	 -8.617620
 -9.000000	  9.300000	-10.000000	 -8.791600
 -9.000000	  9.300000	 -9.950000	 -8.758882
 -9.000000	  9.300000	 -9.900000	 -8.728206
 -9.000000	  9.300000	 -9.850000	 -8.699535
 -9.000000	  9.300000	 -9.800000	 -8.672826
 -9.000000	  9.300000	 -9.750000	 -8.648024
 -9.000000	  9.300000	 -9.700000	 -8.625073
 -9.000000	  9.300000	 -9.650000	 -8.603906
 -9.000000	  9.300000	 -9.600000	 -8.584455
 -9.000000	  9.300000	 -9.550000	 -8.566650
 -9.000000	  9.300000	 -9.500000	 -8.550419
 -9.000000	  9.300000	 -9.450000	 -8.535707
 -9.000000	  9.300000	 -9.400000	 -8.522434
 -9.000000	  9.300000	 -9.350000	 -8.510522
 -9.000000	  9.300000	 -9.300000	 -8.499896
 -9.000000	  9.300000	 -9.250000	 -8.490485
 -9.000000	  9.300000	 -9.200000	 -8.482221
 -9.000000	  9.300000	 -9.150000	 -8.475043
 -9.000000	  9.300000	 -9.100000	 -8.468885
 -9.000000	  9.300000	 -9.050000	 -8.463687
 -9.000000	  9.300000	 -9.000000	 -8.459390
 -9.000000	  9.300000	 -8.950000	 -8.455942
 -9.000000	  9.300000	 -8.900000	 -8.453291
 -9.000000	  9.300000	 -8.850000	 -8.451389
 -9.000000	  9.300000	 -8.800000	 -8.450188
 -9.000000	  9.300000	 -8.750000	 -8.449644
 -9.000000	  9.300000	 -8.700000	 -8.449715
 -9.000000	  9.300000	 -8.650000	 -8.450360
 -9.000000	  9.300000	 -8.600000	 -8.451543
 -9.000000	  9.300000	 -8.550000	 -8.453225
 -9.000000	  9.300000	 -8.500000	 -8.455372
 -9.000000	  9.300000	 -8.450000	 -8.457953
 -9.000000	  9.300000	 -8.400000	 -8.460936
 -9.000000	  9.300000	 -8.350000	 -8.464290
 -9.000000	  9.300000	 -8.300000	 -8.467985
 -9.000000	  9.300000	 -8.250000	 -8.471995
 -9.000000	  9.300000	 -8.200000	 -8.476293
 -9.000000	  9.300000	 -8.150000	 -8.480856
 -9.000000	  9.300000	 -8.100000	 -8.485660
 -9.000000	  9.300000	 -8.050000	 -8.490681
 -9.000000	  9.300000	 -8.000000	 -8.495899
 -9.000000	  9.300000	 -7.950000	 -8.501294
 -9.000000	  9.300000	 -7.900000	 -8.506846
 -9.000000	  9.300000	 -7.850000	 -8.512538
 -9.000000	  9.300000	 -7.800000	 -8.518352
 -9.000000	  9.300000	 -7.750000	 -8.524272
 -9.000000	  9.300000	 -7.700000	 -8.530284
 -9.000000	  9.300000	 -7.650000	 -8.536372
 -9.000000	  9.300000	 -7.600000	 -8.542525
 -9.000000	  9.300000	 -7.550000	 -8.548730
 -9.000000	  9.300000	 -7.500000	 -8.554974
 -9.000000	  9.300000	 -7.450000	 -8.561247
 -9.000000	  9.300000	 -7.400000	 -8.567540
 -9.000000	  9.300000	 -7.350000	 -8.573842
 -9.000000	  9.300000	 -7.300000	 -8.580146
 -9.000000	  9.300000	 -7.250000	 -8.586444
 -9.000000	  9.300000	 -7.200000	 -8.592728
 -9.000000	  9.300000	 -7.150000	 -8.598994
 -9.000000	  9.300000	 -7.100000	 -8.605234
 -9.000000	  9.300000	 -7.050000	 -8.611444
 -9.000000	  9.300000	 -7.000000	 -8.617620
 -9.000000	  9.400000	-10.000000	 -8.791600
 -9.000000	  9.400000	 -9.950000	 -8.758882
 -9.000000	  9.400000	 -9.900000	 -8.728206
 -9.000000	  9.400000	 -9.850000	 -8.699535
 -9.000000	  9.400000	 -9.800000	 -8.672826
 -9.000000	  9.400000	 -9.750000	 -8.648024
 -9.000000	  9.400000	 -9.700000	 -8.625073
 -9.000000	  9.400000	 -9.650000	 -8.603906
 -9.000000	  9.400000	 -9.600000	 -8.584455
 -9.000000	  9.400000	 -9.550000	 -8.566650
 -9.000000	  9.400000	 -9.500000	 -8.550419
 -9.000000	  9.400000	 -9.450000	 -8.535707
 -9.000000	  9.400000	 -9.400000	 -8.522434
 -9.000000	  9.400000	 -9.350000	 -8.510522
 -9.000000	  9.400000	 -9.300000	 -8.499896
 -9.000000	  9.400000	 -9.250000	 -8.490485
 -9.000000	  9.400000	 -9.200000	 -8.482221
 -9.000000	  9.400000	 -9.150000	 -8.475043
 -9.000000	  9.400000	 -9.100000	 -8.468885
 -9.000000	  9.400000	 -9.050000	 -8.463687
 -9.000000	  9.400000	 -9.000000	 -8.459390
 -9.000000	  9.400000	 -8.950000	 -8.455942
 -9.000000	  9.400000	 -8.900000	 -8.453291
 -9.000000	  9.400000	 -8.850000	 -8.451389
 -9.000000	  9.400000	 -8.800000	 -8.450188
 -9.000000	  9.400000	 -8.750000	 -8.449644
 -9.000000	  9.400000	 -8.700000	 -8.449715
 -9.000000	  9.400000	 -8.650000	 -8.450360
 -9.000000	  9.400000	 -8.600000	 -8.451543
 -9.000000	  9.400000	 -8.550000	 -8.453225
 -9.000000	  9.400000	 -8.500000	 -8.455372
 -9.000000	  9.400000	 -8.450000	 -8.457953
 -9.000000	  9.400000	 -8.400000	 -8.460936
 -9.000000	  9.400000	 -8.350000	 -8.464290
 -9.000000	  9.400000	 -8.300000	 -8.467985
 -9.000000	  9.400000	 -8.250000	 -8.471995
 -9.000000	  9.400000	 -8.200000	 -8.476293
 -9.000000	  9.400000	 -8.150000	 -8.480856
 -9.000000	  9.400000	 -8.100000	 -8.485660
 -9.000000	  9.400000	 -8.050000	 -8.490681
 -9.000000	  9.400000	 -8.000000	 -8.495899
 -9.000000	  9.400000	 -7.950000	 -8.501294
 -9.000000	  9.400000	 -7.900000	 -8.506846
 -9.000000	  9.400000	 -7.850000	 -8.512538
 -9.000000	  9.400000	 -7.800000	 -8.518352
 -9.000000	  9.400000	 -7.750000	 -8.524272
 -9.000000	  9.400000	 -7.700000	 -8.530284
 -9.000000	  9.400000	 -7.650000	 -8.536372
 -9.000000	  9.400000	 -7.600000	 -8.542525
 -9.000000	  9.400000	 -7.550000	 -8.548730
 -9.000000	  9.400000	 -7.500000	 -8.554974
 -9.000000	  9.400000	 -7.450000	 -8.561247
 -9.000000	  9.400000	 -7.400000	 -8.567540
 -9.000000	  9.400000	 -7.350000	 -8.573842
 -9.000000	  9.400000	 -7.300000	 -8.580146
 -9.000000	  9.400000	 -7.250000	 -8.586444
 -9.000000	  9.400000	 -7.200000	 -8.592728
 -9.000000	  9.400000	 -7.150000	 -8.598994
 -9.000000	  9.400000	 -7.100000	 -8.605234
 -9.000000	  9.400000	 -7.050000	 -8.611444
 -9.000000	  9.400000	 -7.000000	 -8.617620
 -9.000000	  9.500000	-10.000000	 -8.791600
 -9.000000	  9.500000	 -9.950000	 -8.758882
 -9.000000	  9.500000	 -9.900000	 -8.728206
 -9.000000	  9.500000	 -9.850000	 -8.699535
 -9.000000	  9.500000	 -9.800000	 -8.672826
 -9.000000	  9.500000	 -9.750000	 -8.648024
 -9.000000	  9.500000	 -9.700000	 -8.625073
 -9.000000	  9.500000	 -9.650000	 -8.603906
 -9.000000	  9.500000	 -9.600000	 -8.584455
 -9.000000	  9.500000	 -9.550000	 -8.566650
 -9.000000	  9.500000	 -9.500000	 -8.550419
 -9.000000	  9.500000	 -9.450000	 -8.535707
 -9.000000	  9.500000	 -9.400000	 -8.522434
 -9.000000	  9.500000	 -9.350000	 -8.510522
 -9.000000	  9.500000	 -9.300000	 -8.499896
 -9.000000	  9.500000	 -9.250000	 -8.490485
 -9.000000	  9.500000	 -9.200000	 -8.482221
 -9.000000	  9.500000	 -9.150000	 -8.475043
 -9.000000	  9.500000	 -9.100000	 -8.468885
 -9.000000	  9.500000	 -9.050000	 -8.463687
 -9.000000	  9.500000	 -9.000000	 -8.459390
 -9.000000	  9.500000	 -8.950000	 -8.455942
 -9.000000	  9.500000	 -8.900000	 -8.453291
 -9.000000	  9.500000	 -8.850000	 -8.451389
 -9.000000	  9.500000	 -8.800000	 -8.450188
 -9.000000	  9.500000	 -8.750000	 -8.449644
 -9.000000	  9.500000	 -8.700000	 -8.449715
 -9.000000	  9.500000	 -8.650000	 -8.450360
 -9.000000	  9.500000	 -8.600000	 -8.451543
 -9.000000	  9.500000	 -8.550000	 -8.453225
 -9.000000	  9.500000	 -8.500000	 -8.455372
 -9.000000	  9.500000	 -8.450000	 -8.457953
 -9.000000	  9.500000	 -8.400000	 -8.460936
 -9.000000	  9.500000	 -8.350000	 -8.464290
 -9.000000	  9.500000	 -8.300000	 -8.467985
 -9.000000	  9.500000	 -8.250000	 -8.471995
 -9.000000	  9.500000	 -8.200000	 -8.476293
 -9.000000	  9.500000	 -8.150000	 -8.480856
 -9.000000	  9.500000	 -8.100000	 -8.485660
 -9.000000	  9.500000	 -8.050000	 -8.490681
 -9.000000	  9.500000	 -8.000000	 -8.495899
 -9.000000	  9.500000	 -7.950000	 -8.501294
 -9.000000	  9.500000	 -7.900000	 -8.506846
 -9.000000	  9.500000	 -7.850000	 -8.512538
 -9.000000	  9.500000	 -7.800000	 -8.518352
 -9.000000	  9.500000	 -7.750000	 -8.524272
 -9.000000	  9.500000	 -7.700000	 -8.530284
 -9.000000	  9.500000	 -7.650000	 -8.536372
 -9.000000	  9.500000	 -7.600000	 -8.542525
 -9.000000	  9.500000	 -7.550000	 -8.548730
 -9.000000	  9.500000	 -7.500000	 -8.554974
 -9.000000	  9.500000	 -7.450000	 -8.561247
 -9.000000	  9.500000	 -7.400000	 -8.567540
 -9.000000	  9.500000	 -7.350000	 -8.573842
 -9.000000	  9.500000	 -7.300000	 -8.580146
 -9.000000	  9.500000	 -7.250000	 -8.586444
 -9.000000	  9.500000	 -7.200000	 -8.592728
 -9.000000	  9.500000	 -7.150000	 -8.598994
 -9.000000	  9.500000	 -7.100000	 -8.605234
 -9.000000	  9.500000	 -7.050000	 -8.611444
 -9.000000	  9.500000	 -7.000000	 -8.617620
 -8.750000	  7.000000	-10.000000	-99.451450
 -8.750000	  7.000000	 -9.950000	-99.451450
 -8.750000	  7.000000	 -9.900000	-99.451450
 -8.750000	  7.000000	 -9.850000	-99.451450
 -8.750000	  7.000000	 -9.800000	-99.451450
 -8.750000	  7.000000	 -9.750000	-99.451450
 -8.750000	  7.000000	 -9.700000	-99.451450
 -8.750000	  7.000000	 -9.650000	-99.451450
 -8.750000	  7.000000	 -9.600000	-99.451450
 -8.750000	  7.000000	 -9.550000	-99.451450
 -8.750000	  7.000000	 -9.500000	-99.451450
 -8.750000	  7.000000	 -9.450000	-99.451450
 -8.750000	  7.000000	 -9.400000	-99.451450
 -8.750000	  7.000000	 -9.350000	-99.451450
 -8.750000	  7.000000	 -9.300000	-99.451450
 -8.750000	  7.000000	 -9.250000	-99.451450
 -8.750000	  7.000000	 -9.200000	-99.451450
 -8.750000	  7.000000	 -9.150000	-99.451450
 -8.750000	  7.000000	 -9.100000	-99.451450
 -8.750000	  7.000000	 -9.050000	-99.451450
 -8.750000	  7.000000	 -9.000000	-99.451450
 -8.750000	  7.000000	 -8.950000	-99.451450
 -8.750000	  7.000000	 -8.900000	-99.451450
 -8.750000	  7.000000	 -8.850000	-99.451450
 -8.750000	  7.000000	 -8.800000	-99.451450
 -8.750000	  7.000000	 -8.750000	-99.451450
 -8.750000	  7.000000	 -8.700000	-99.451450
 -8.750000	  7.000000	 -8.650000	-99.451450
 -8.750000	  7.000000	 -8.600000	-99.451450
 -8.750000	  7.000000	 -8.550000	-99.451450
 -8.750000	  7.000000	 -8.500000	-99.451450
 -8.750000	  7.000000	 -8.450000	-99.451450
 -8.750000	  7.000000	 -8.400000	-99.451450
 -8.750000	  7.000000	 -8.350000	-99.451450
 -8.750000	  7.000000	 -8.300000	-99.451450
 -8.750000	  7.000000	 -8.250000	-99.451450
 -8.750000	  7.000000	 -8.200000	-99.451450
 -8.750000	  7.000000	 -8.150000	-99.451450
 -8.750000	  7.000000	 -8.100000	-99.451450
 -8.750000	  7.000000	 -8.050000	-99.451450
 -8.750000	  7.000000	 -8.000000	-99.451450
 -8.750000	  7.000000	 -7.950000	-99.451450
 -8.750000	  7.000000	 -7.900000	-99.451450
 -8.750000	  7.000000	 -7.850000	-99.451450
 -8.750000	  7.000000	 -7.800000	-99.451450
 -8.750000	  7.000000	 -7.750000	-99.451450
 -8.750000	  7.000000	 -7.700000	-99.451450
 -8.750000	  7.000000	 -7.650000	-99.451450
 -8.750000	  7.000000	 -7.600000	-99.451450
 -8.750000	  7.000000	 -7.550000	-99.451450
 -8.750000	  7.000000	 -7.500000	-99.451450
 -8.750000	  7.000000	 -7.450000	-99.451450
 -8.750000	  7.000000	 -7.400000	-99.451450
 -8.750000	  7.000000	 -7.350000	-99.451450
 -8.750000	  7.000000	 -7.300000	-99.451450
 -8.750000	  7.000000	 -7.250000	-99.451450
 -8.750000	  7.000000	 -7.200000	-99.451450
 -8.750000	  7.000000	 -7.150000	-99.451450
 -8.750000	  7.000000	 -7.100000	-99.451450
 -8.750000	  7.000000	 -7.050000	-99.451450
 -8.750000	  7.000000	 -7.000000	-99.451450
 -8.750000	  7.100000	-10.000000	-99.451450
 -8.750000	  7.100000	 -9.950000	-99.451450
 -8.750000	  7.100000	 -9.900000	-99.451450
 -8.750000	  7.100000	 -9.850000	-99.451450
 -8.750000	  7.100000	 -9.800000	-99.451450
 -8.750000	  7.100000	 -9.750000	-99.451450
 -8.750000	  7.100000	 -9.700000	-99.451450
 -8.750000	  7.100000	 -9.650000	-99.451450
 -8.750000	  7.100000	 -9.600000	-99.451450
 -8.750000	  7.100000	 -9.550000	-99.451450
 -8.750000	  7.100000	 -9.500000	-99.451450
 -8.750000	  7.100000	 -9.450000	-99.451450
 -8.750000	  7.100000	 -9.400000	-99.451450
 -8.750000	  7.100000	 -9.350000	-99.451450
 -8.750000	  7.100000	 -9.300000	-99.451450
 -8.750000	  7.100000	 -9.250000	-99.451450
 -8.750000	  7.100000	 -9.200000	-99.451450
 -8.750000	  7.100000	 -9.150000	-99.451450
 -8.750000	  7.100000	 -9.100000	-99.451450
 -8.750000	  7.100000	 -9.050000	-99.451450
 -8.750000	  7.100000	 -9.000000	-99.451450
 -8.750000	  7.100000	 -8.950000	-99.451450
 -8.750000	  7.100000	 -8.900000	-99.451450
 -8.750000	  7.100000	 -8.850000	-99.451450
 -8.750000	  7.100000	 -8.800000	-99.451450
 -8.750000	  7.100000	 -8.750000	-99.451450
 -8.750000	  7.100000	 -8.700000	-99.451450
 -8.750000	  7.100000	 -8.650000	-99.451450
 -8.750000	  7.100000	 -8.600000	-99.451450
