log10_Gmu	f	spectrum
 -8.100000	 -9.600000	 -7.996862
 -8.100000	 -9.550000	 -7.997694
 -8.100000	 -9.500000	 -7.999046
 -8.100000	 -9.450000	 -8.000886
 -8.100000	 -9.400000	 -8.003177
 -8.100000	 -9.350000	 -8.005888
 -8.100000	 -9.300000	 -8.008988
 -8.100000	 -9.250000	 -8.012446
 -8.100000	 -9.200000	 -8.016235
 -8.100000	 -9.150000	 -8.020329
 -8.100000	 -9.100000	 -8.024702
 -8.100000	 -9.050000	 -8.029329
 -8.100000	 -9.000000	 -8.034188
 -8.100000	 -8.950000	 -8.039257
 -8.100000	 -8.900000	 -8.044515
 -8.100000	 -8.850000	 -8.049941
 -8.100000	 -8.800000	 -8.055518
 -8.100000	 -8.750000	 -8.061227
 -8.100000	 -8.700000	 -8.067051
 -8.100000	 -8.650000	 -8.072975
 -8.100000	 -8.600000	 -8.078983
 -8.100000	 -8.550000	 -8.085061
 -8.100000	 -8.500000	 -8.091195
 -8.100000	 -8.450000	 -8.097373
 -8.100000	 -8.400000	 -8.103583
 -8.100000	 -8.350000	 -8.109813
 -8.100000	 -8.300000	 -8.116054
 -8.100000	 -8.250000	 -8.122296
 -8.100000	 -8.200000	 -8.128529
 -8.100000	 -8.150000	 -8.134746
 -8.100000	 -8.100000	 -8.140939
 -8.100000	 -8.050000	 -8.147101
 -8.100000	 -8.000000	 -8.153225
 -8.100000	 -7.950000	 -8.159307
 -8.100000	 -7.900000	 -8.165341
 -8.100000	 -7.850000	 -8.171323
 -8.100000	 -7.800000	 -8.177248
 -8.100000	 -7.750000	 -8.183115
 -8.100000	 -7.700000	 -8.188920
 -8.100000	 -7.650000	 -8.194662
 -8.100000	 -7.600000	 -8.200338
 -8.100000	 -7.550000	 -8.205947
 -8.100000	 -7.500000	 -8.211489
 -8.100000	 -7.450000	 -8.216964
 -8.100000	 -7.400000	 -8.222372
 -8.100000	 -7.350000	 -8.227714
 -8.100000	 -7.300000	 -8.232992
 -8.100000	 -7.250000	 -8.238207
 -8.100000	 -7.200000	 -8.243361
 -8.100000	 -7.150000	 -8.248457
 -8.100000	 -7.100000	 -8.253496
 -8.100000	 -7.050000	 -8.258481
 -8.100000	 -7.000000	 -8.263414
 -8.000000	-10.000000	 -7.953997
 -8.000000	 -9.950000	 -7.950931
 -8.000000	 -9.900000	 -7.948631
 -8.000000	 -9.850000	 -7.947051
 -8.000000	 -9.800000	 -7.946146
 -8.000000	 -9.750000	 -7.945874
 -8.000000	 -9.700000	 -7.946193
 -8.000000	 -9.650000	 -7.947066
 -8.000000	 -9.600000	 -7.948455
 -8.000000	 -9.550000	 -7.950325
 -8.000000	 -9.500000	 -7.952643
 -8.000000	 -9.450000	 -7.955380
 -8.000000	 -9.400000	 -7.958504
 -8.000000	 -9.350000	 -7.961985
 -8.000000	 -9.300000	 -7.965796
 -8.000000	 -9.250000	 -7.969909
 -8.000000	 -9.200000	 -7.974299
 -8.000000	 -9.150000	 -7.978944
 -8.000000	 -9.100000	 -7.983818
 -8.000000	 -9.050000	 -7.988902
 -8.000000	 -9.000000	 -7.994172
 -8.000000	 -8.950000	 -7.999611
 -8.000000	 -8.900000	 -8.005199
 -8.000000	 -8.850000	 -8.010918
 -8.000000	 -8.800000	 -8.016751
 -8.000000	 -8.750000	 -8.022683
 -8.000000	 -8.700000	 -8.028698
 -8.000000	 -8.650000	 -8.034781
 -8.000000	 -8.600000	 -8.040921
 -8.000000	 -8.550000	 -8.047103
 -8.000000	 -8.500000	 -8.053316
 -8.000000	 -8.450000	 -8.059549
 -8.000000	 -8.400000	 -8.065792
 -8.000000	 -8.350000	 -8.072035
 -8.000000	 -8.300000	 -8.078268
 -8.000000	 -8.250000	 -8.084484
 -8.000000	 -8.200000	 -8.090675
 -8.000000	 -8.150000	 -8.096834
 -8.000000	 -8.100000	 -8.102955
 -8.000000	 -8.050000	 -8.109032
 -8.000000	 -8.000000	 -8.115060
 -8.000000	 -7.950000	 -8.121035
 -8.000000	 -7.900000	 -8.126952
 -8.000000	 -7.850000	 -8.132809
 -8.000000	 -7.800000	 -8.138602
 -8.000000	 -7.750000	 -8.144331
 -8.000000	 -7.700000	 -8.149992
 -8.000000	 -7.650000	 -8.155585
 -8.000000	 -7.600000	 -8.161109
 -8.000000	 -7.550000	 -8.166563
 -8.000000	 -7.500000	 -8.171949
 -8.000000	 -7.450000	 -8.177267
 -8.000000	 -7.400000	 -8.182518
 -8.000000	 -7.350000	 -8.187704
 -8.000000	 -7.300000	 -8.192827
 -8.000000	 -7.250000	 -8.197890
 -8.000000	 -7.200000	 -8.202895
 -8.000000	 -7.150000	 -8.207845
 -8.000000	 -7.100000	 -8.212741
 -8.000000	 -7.050000	 -8.217586
 -8.000000	 -7.000000	 -8.222381
 -7.900000	-10.000000	 -7.897631
 -7.900000	 -9.950000	 -7.896109
 -7.900000	 -9.900000	 -7.895259
 -7.900000	 -9.850000	 -7.895037
 -7.900000	 -9.800000	 -7.895404
 -7.900000	 -9.750000	 -7.896320
 -7.900000	 -9.700000	 -7.897750
 -7.900000	 -9.650000	 -7.899659
 -7.900000	 -9.600000	 -7.902012
 -7.900000	 -9.550000	 -7.904779
 -7.900000	 -9.500000	 -7.907929
 -7.900000	 -9.450000	 -7.911436
 -7.900000	 -9.400000	 -7.915270
 -7.900000	 -9.350000	 -7.919406
 -7.900000	 -9.300000	 -7.923818
 -7.900000	 -9.250000	 -7.928482
 -7.900000	 -9.200000	 -7.933374
 -7.900000	 -9.150000	 -7.938474
 -7.900000	 -9.100000	 -7.943760
 -7.900000	 -9.050000	 -7.949213
 -7.900000	 -9.000000	 -7.954814
 -7.900000	 -8.950000	 -7.960545
 -7.900000	 -8.900000	 -7.966390
 -7.900000	 -8.850000	 -7.972331
 -7.900000	 -8.800000	 -7.978355
 -7.900000	 -8.750000	 -7.984447
 -7.900000	 -8.700000	 -7.990594
 -7.900000	 -8.650000	 -7.996782
 -7.900000	 -8.600000	 -8.003001
 -7.900000	 -8.550000	 -8.009239
 -7.900000	 -8.500000	 -8.015485
 -7.900000	 -8.450000	 -8.021730
 -7.900000	 -8.400000	 -8.027966
 -7.900000	 -8.350000	 -8.034183
 -7.900000	 -8.300000	 -8.040374
 -7.900000	 -8.250000	 -8.046532
 -7.900000	 -8.200000	 -8.052651
 -7.900000	 -8.150000	 -8.058726
 -7.900000	 -8.100000	 -8.064750
 -7.900000	 -8.050000	 -8.070719
 -7.900000	 -8.000000	 -8.076630
 -7.900000	 -7.950000	 -8.082479
 -7.900000	 -7.900000	 -8.088263
 -7.900000	 -7.850000	 -8.093981
 -7.900000	 -7.800000	 -8.099630
 -7.900000	 -7.750000	 -8.105209
 -7.900000	 -7.700000	 -8.110717
 -7.900000	 -7.650000	 -8.116154
 -7.900000	 -7.600000	 -8.121521
 -7.900000	 -7.550000	 -8.126817
 -7.900000	 -7.500000	 -8.132044
 -7.900000	 -7.450000	 -8.137204
 -7.900000	 -7.400000	 -8.142299
 -7.900000	 -7.350000	 -8.147332
 -7.900000	 -7.300000	 -8.152304
 -7.900000	 -7.250000	 -8.157220
 -7.900000	 -7.200000	 -8.162081
 -7.900000	 -7.150000	 -8.166890
 -7.900000	 -7.100000	 -8.171650
 -7.900000	 -7.050000	 -8.176362
 -7.900000	 -7.000000	 -8.181029
 -7.800000	-10.000000	 -7.844223
 -7.800000	 -9.950000	 -7.844058
 -7.800000	 -9.900000	 -7.844477
 -7.800000	 -9.850000	 -7.845442
 -7.800000	 -9.800000	 -7.846918
 -7.800000	 -9.750000	 -7.848868
 -7.800000	 -9.700000	 -7.851261
 -7.800000	 -9.650000	 -7.854065
 -7.800000	 -9.600000	 -7.857249
 -7.800000	 -9.550000	 -7.860786
 -7.800000	 -9.500000	 -7.864647
 -7.800000	 -9.450000	 -7.868808
 -7.800000	 -9.400000	 -7.873244
 -7.800000	 -9.350000	 -7.877930
 -7.800000	 -9.300000	 -7.882844
 -7.800000	 -9.250000	 -7.887963
 -7.800000	 -9.200000	 -7.893267
 -7.800000	 -9.150000	 -7.898736
 -7.800000	 -9.100000	 -7.904353
 -7.800000	 -9.050000	 -7.910099
 -7.800000	 -9.000000	 -7.915956
 -7.800000	 -8.950000	 -7.921910
 -7.800000	 -8.900000	 -7.927946
 -7.800000	 -8.850000	 -7.934048
 -7.800000	 -8.800000	 -7.940204
 -7.800000	 -8.750000	 -7.946401
 -7.800000	 -8.700000	 -7.952627
 -7.800000	 -8.650000	 -7.958871
 -7.800000	 -8.600000	 -7.965123
 -7.800000	 -8.550000	 -7.971373
 -7.800000	 -8.500000	 -7.977612
 -7.800000	 -8.450000	 -7.983833
 -7.800000	 -8.400000	 -7.990026
 -7.800000	 -8.350000	 -7.996186
 -7.800000	 -8.300000	 -8.002305
 -7.800000	 -8.250000	 -8.008379
 -7.800000	 -8.200000	 -8.014401
 -7.800000	 -8.150000	 -8.020367
 -7.800000	 -8.100000	 -8.026274
 -7.800000	 -8.050000	 -8.032118
 -7.800000	 -8.000000	 -8.037895
 -7.800000	 -7.950000	 -8.043604
 -7.800000	 -7.900000	 -8.049244
 -7.800000	 -7.850000	 -8.054811
 -7.800000	 -7.800000	 -8.060306
 -7.800000	 -7.750000	 -8.065729
 -7.800000	 -7.700000	 -8.071079
 -7.800000	 -7.650000	 -8.076356
 -7.800000	 -7.600000	 -8.081563
 -7.800000	 -7.550000	 -8.086700
 -7.800000	 -7.500000	 -8.091770
 -7.800000	 -7.450000	 -8.096774
 -7.800000	 -7.400000	 -8.101717
 -7.800000	 -7.350000	 -8.106601
 -7.800000	 -7.300000	 -8.111429
 -7.800000	 -7.250000	 -8.116204
 -7.800000	 -7.200000	 -8.120929
 -7.800000	 -7.150000	 -8.125606
 -7.800000	 -7.100000	 -8.130239
 -7.800000	 -7.050000	 -8.134828
 -7.800000	 -7.000000	 -8.139375
 -7.700000	-10.000000	 -7.793393
 -7.700000	 -9.950000	 -7.794413
 -7.700000	 -9.900000	 -7.795939
 -7.700000	 -9.850000	 -7.797937
 -7.700000	 -9.800000	 -7.800374
 -7.700000	 -9.750000	 -7.803219
 -7.700000	 -9.700000	 -7.806442
 -7.700000	 -9.650000	 -7.810014
 -7.700000	 -9.600000	 -7.813909
 -7.700000	 -9.550000	 -7.818099
 -7.700000	 -9.500000	 -7.822562
 -7.700000	 -9.450000	 -7.827273
 -7.700000	 -9.400000	 -7.832211
 -7.700000	 -9.350000	 -7.837352
 -7.700000	 -9.300000	 -7.842678
 -7.700000	 -9.250000	 -7.848167
 -7.700000	 -9.200000	 -7.853802
 -7.700000	 -9.150000	 -7.859564
 -7.700000	 -9.100000	 -7.865438
 -7.700000	 -9.050000	 -7.871407
 -7.700000	 -9.000000	 -7.877456
 -7.700000	 -8.950000	 -7.883571
 -7.700000	 -8.900000	 -7.889739
 -7.700000	 -8.850000	 -7.895947
 -7.700000	 -8.800000	 -7.902183
 -7.700000	 -8.750000	 -7.908436
 -7.700000	 -8.700000	 -7.914696
 -7.700000	 -8.650000	 -7.920953
 -7.700000	 -8.600000	 -7.927198
 -7.700000	 -8.550000	 -7.933424
 -7.700000	 -8.500000	 -7.939621
 -7.700000	 -8.450000	 -7.945784
 -7.700000	 -8.400000	 -7.951906
 -7.700000	 -8.350000	 -7.957981
 -7.700000	 -8.300000	 -7.964004
 -7.700000	 -8.250000	 -7.969970
 -7.700000	 -8.200000	 -7.975875
 -7.700000	 -8.150000	 -7.981715
 -7.700000	 -8.100000	 -7.987488
 -7.700000	 -8.050000	 -7.993192
 -7.700000	 -8.000000	 -7.998824
 -7.700000	 -7.950000	 -8.004383
 -7.700000	 -7.900000	 -8.009868
 -7.700000	 -7.850000	 -8.015278
 -7.700000	 -7.800000	 -8.020614
 -7.700000	 -7.750000	 -8.025876
 -7.700000	 -7.700000	 -8.031065
 -7.700000	 -7.650000	 -8.036183
 -7.700000	 -7.600000	 -8.041231
 -7.700000	 -7.550000	 -8.046211
 -7.700000	 -7.500000	 -8.051127
 -7.700000	 -7.450000	 -8.055982
 -7.700000	 -7.400000	 -8.060778
 -7.700000	 -7.350000	 -8.065521
 -7.700000	 -7.300000	 -8.070212
 -7.700000	 -7.250000	 -8.074856
 -7.700000	 -7.200000	 -8.079454
 -7.700000	 -7.150000	 -8.084010
 -7.700000	 -7.100000	 -8.088526
 -7.700000	 -7.050000	 -8.093003
 -7.700000	 -7.000000	 -8.097443
 -7.600000	-10.000000	 -7.744793
 -7.600000	 -9.950000	 -7.746844
 -7.600000	 -9.900000	 -7.749330
 -7.600000	 -9.850000	 -7.752222
 -7.600000	 -9.800000	 -7.755488
 -7.600000	 -9.750000	 -7.759100
 -7.600000	 -9.700000	 -7.763033
 -7.600000	 -9.650000	 -7.767259
 -7.600000	 -9.600000	 -7.771754
 -7.600000	 -9.550000	 -7.776495
 -7.600000	 -9.500000	 -7.781460
 -7.600000	 -9.450000	 -7.786627
 -7.600000	 -9.400000	 -7.791977
 -7.600000	 -9.350000	 -7.797489
 -7.600000	 -9.300000	 -7.803145
 -7.600000	 -9.250000	 -7.808928
 -7.600000	 -9.200000	 -7.814820
 -7.600000	 -9.150000	 -7.820807
 -7.600000	 -9.100000	 -7.826873
 -7.600000	 -9.050000	 -7.833003
 -7.600000	 -9.000000	 -7.839185
 -7.600000	 -8.950000	 -7.845407
 -7.600000	 -8.900000	 -7.851655
 -7.600000	 -8.850000	 -7.857920
 -7.600000	 -8.800000	 -7.864190
 -7.600000	 -8.750000	 -7.870457
 -7.600000	 -8.700000	 -7.876711
 -7.600000	 -8.650000	 -7.882944
 -7.600000	 -8.600000	 -7.889148
 -7.600000	 -8.550000	 -7.895317
 -7.600000	 -8.500000	 -7.901444
 -7.600000	 -8.450000	 -7.907523
 -7.600000	 -8.400000	 -7.913548
 -7.600000	 -8.350000	 -7.919516
 -7.600000	 -8.300000	 -7.925422
 -7.600000	 -8.250000	 -7.931262
 -7.600000	 -8.200000	 -7.937033
 -7.600000	 -8.150000	 -7.942734
 -7.600000	 -8.100000	 -7.948361
 -7.600000	 -8.050000	 -7.953914
 -7.600000	 -8.000000	 -7.959392
 -7.600000	 -7.950000	 -7.964793
 -7.600000	 -7.900000	 -7.970118
 -7.600000	 -7.850000	 -7.975368
 -7.600000	 -7.800000	 -7.980543
 -7.600000	 -7.750000	 -7.985644
 -7.600000	 -7.700000	 -7.990673
 -7.600000	 -7.650000	 -7.995632
 -7.600000	 -7.600000	 -8.000525
 -7.600000	 -7.550000	 -8.005354
 -7.600000	 -7.500000	 -8.010123
 -7.600000	 -7.450000	 -8.014835
 -7.600000	 -7.400000	 -8.019495
 -7.600000	 -7.350000	 -8.024106
 -7.600000	 -7.300000	 -8.028671
 -7.600000	 -7.250000	 -8.033194
 -7.600000	 -7.200000	 -8.037677
 -7.600000	 -7.150000	 -8.042124
 -7.600000	 -7.100000	 -8.046534
 -7.600000	 -7.050000	 -8.050912
 -7.600000	 -7.000000	 -8.055259
 -7.500000	-10.000000	 -7.698108
 -7.500000	 -9.950000	 -7.701051
 -7.500000	 -9.900000	 -7.704366
 -7.500000	 -9.850000	 -7.708024
 -7.500000	 -9.800000	 -7.711999
 -7.500000	 -9.750000	 -7.716265
 -7.500000	 -9.700000	 -7.720798
 -7.500000	 -9.650000	 -7.725574
 -7.500000	 -9.600000	 -7.730572
 -7.500000	 -9.550000	 -7.735769
 -7.500000	 -9.500000	 -7.741146
 -7.500000	 -9.450000	 -7.746685
 -7.500000	 -9.400000	 -7.752366
 -7.500000	 -9.350000	 -7.758173
 -7.500000	 -9.300000	 -7.764087
 -7.500000	 -9.250000	 -7.770094
 -7.500000	 -9.200000	 -7.776180
 -7.500000	 -9.150000	 -7.782329
 -7.500000	 -9.100000	 -7.788528
 -7.500000	 -9.050000	 -7.794766
 -7.500000	 -9.000000	 -7.801029
 -7.500000	 -8.950000	 -7.807308
 -7.500000	 -8.900000	 -7.813592
 -7.500000	 -8.850000	 -7.819871
 -7.500000	 -8.800000	 -7.826137
 -7.500000	 -8.750000	 -7.832380
 -7.500000	 -8.700000	 -7.838594
 -7.500000	 -8.650000	 -7.844771
 -7.500000	 -8.600000	 -7.850905
 -7.500000	 -8.550000	 -7.856991
 -7.500000	 -8.500000	 -7.863022
 -7.500000	 -8.450000	 -7.868994
 -7.500000	 -8.400000	 -7.874903
 -7.500000	 -8.350000	 -7.880746
 -7.500000	 -8.300000	 -7.886518
 -7.500000	 -8.250000	 -7.892218
 -7.500000	 -8.200000	 -7.897844
 -7.500000	 -8.150000	 -7.903394
 -7.500000	 -8.100000	 -7.908867
 -7.500000	 -8.050000	 -7.914263
 -7.500000	 -8.000000	 -7.919580
 -7.500000	 -7.950000	 -7.924821
 -7.500000	 -7.900000	 -7.929984
 -7.500000	 -7.850000	 -7.935072
 -7.500000	 -7.800000	 -7.940086
 -7.500000	 -7.750000	 -7.945029
 -7.500000	 -7.700000	 -7.949902
 -7.500000	 -7.650000	 -7.954709
 -7.500000	 -7.600000	 -7.959453
 -7.500000	 -7.550000	 -7.964138
 -7.500000	 -7.500000	 -7.968769
 -7.500000	 -7.450000	 -7.973350
 -7.500000	 -7.400000	 -7.977883
 -7.500000	 -7.350000	 -7.982374
 -7.500000	 -7.300000	 -7.986826
 -7.500000	 -7.250000	 -7.991241
 -7.500000	 -7.200000	 -7.995623
 -7.500000	 -7.150000	 -7.999972
 -7.500000	 -7.100000	 -8.004292
 -7.500000	 -7.050000	 -8.008585
 -7.500000	 -7.000000	 -8.012852
 -7.400000	-10.000000	 -7.653052
 -7.400000	 -9.950000	 -7.656762
 -7.400000	 -9.900000	 -7.660785
 -7.400000	 -9.850000	 -7.665096
 -7.400000	 -9.800000	 -7.669671
 -7.400000	 -9.750000	 -7.674488
 -7.400000	 -9.700000	 -7.679523
 -7.400000	 -9.650000	 -7.684756
 -7.400000	 -9.600000	 -7.690166
 -7.400000	 -9.550000	 -7.695736
 -7.400000	 -9.500000	 -7.701445
 -7.400000	 -9.450000	 -7.707279
 -7.400000	 -9.400000	 -7.713219
 -7.400000	 -9.350000	 -7.719251
 -7.400000	 -9.300000	 -7.725359
 -7.400000	 -9.250000	 -7.731530
 -7.400000	 -9.200000	 -7.737750
 -7.400000	 -9.150000	 -7.744007
 -7.400000	 -9.100000	 -7.750290
 -7.400000	 -9.050000	 -7.756586
 -7.400000	 -9.000000	 -7.762886
 -7.400000	 -8.950000	 -7.769181
 -7.400000	 -8.900000	 -7.775460
 -7.400000	 -8.850000	 -7.781717
 -7.400000	 -8.800000	 -7.787943
 -7.400000	 -8.750000	 -7.794132
 -7.400000	 -8.700000	 -7.800277
 -7.400000	 -8.650000	 -7.806371
 -7.400000	 -8.600000	 -7.812411
 -7.400000	 -8.550000	 -7.818391
 -7.400000	 -8.500000	 -7.824306
 -7.400000	 -8.450000	 -7.830154
 -7.400000	 -8.400000	 -7.835931
 -7.400000	 -8.350000	 -7.841634
 -7.400000	 -8.300000	 -7.847261
 -7.400000	 -8.250000	 -7.852811
 -7.400000	 -8.200000	 -7.858283
 -7.400000	 -8.150000	 -7.863676
 -7.400000	 -8.100000	 -7.868989
 -7.400000	 -8.050000	 -7.874223
 -7.400000	 -8.000000	 -7.879379
 -7.400000	 -7.950000	 -7.884457
 -7.400000	 -7.900000	 -7.889460
 -7.400000	 -7.850000	 -7.894389
 -7.400000	 -7.800000	 -7.899246
 -7.400000	 -7.750000	 -7.904035
 -7.400000	 -7.700000	 -7.908759
 -7.400000	 -7.650000	 -7.913421
 -7.400000	 -7.600000	 -7.918027
 -7.400000	 -7.550000	 -7.922580
 -7.400000	 -7.500000	 -7.927085
 -7.400000	 -7.450000	 -7.931545
 -7.400000	 -7.400000	 -7.935966
 -7.400000	 -7.350000	 -7.940351
 -7.400000	 -7.300000	 -7.944703
 -7.400000	 -7.250000	 -7.949024
 -7.400000	 -7.200000	 -7.953318
 -7.400000	 -7.150000	 -7.957585
 -7.400000	 -7.100000	 -7.961829
 -7.400000	 -7.050000	 -7.966051
 -7.400000	 -7.000000	 -7.970252
 -7.300000	-10.000000	 -7.609364
 -7.300000	 -9.950000	 -7.613726
 -7.300000	 -9.900000	 -7.618349
 -7.300000	 -9.850000	 -7.623211
 -7.300000	 -9.800000	 -7.628289
 -7.300000	 -9.750000	 -7.633562
 -7.300000	 -9.700000	 -7.639011
 -7.300000	 -9.650000	 -7.644617
 -7.300000	 -9.600000	 -7.650361
 -7.300000	 -9.550000	 -7.656226
 -7.300000	 -9.500000	 -7.662196
 -7.300000	 -9.450000	 -7.668256
 -7.300000	 -9.400000	 -7.674391
 -7.300000	 -9.350000	 -7.680588
 -7.300000	 -9.300000	 -7.686833
 -7.300000	 -9.250000	 -7.693113
 -7.300000	 -9.200000	 -7.699417
 -7.300000	 -9.150000	 -7.705734
 -7.300000	 -9.100000	 -7.712054
 -7.300000	 -9.050000	 -7.718367
 -7.300000	 -9.000000	 -7.724665
 -7.300000	 -8.950000	 -7.730939
 -7.300000	 -8.900000	 -7.737181
 -7.300000	 -8.850000	 -7.743384
 -7.300000	 -8.800000	 -7.749542
 -7.300000	 -8.750000	 -7.755650
 -7.300000	 -8.700000	 -7.761701
 -7.300000	 -8.650000	 -7.767691
 -7.300000	 -8.600000	 -7.773617
 -7.300000	 -8.550000	 -7.779473
 -7.300000	 -8.500000	 -7.785257
 -7.300000	 -8.450000	 -7.790966
 -7.300000	 -8.400000	 -7.796599
 -7.300000	 -8.350000	 -7.802152
 -7.300000	 -8.300000	 -7.807626
 -7.300000	 -8.250000	 -7.813019
 -7.300000	 -8.200000	 -7.818331
 -7.300000	 -8.150000	 -7.823563
 -7.300000	 -8.100000	 -7.828715
 -7.300000	 -8.050000	 -7.833787
 -7.300000	 -8.000000	 -7.838782
 -7.300000	 -7.950000	 -7.843701
 -7.300000	 -7.900000	 -7.848547
 -7.300000	 -7.850000	 -7.853322
 -7.300000	 -7.800000	 -7.858029
 -7.300000	 -7.750000	 -7.862673
 -7.300000	 -7.700000	 -7.867258
 -7.300000	 -7.650000	 -7.871787
 -7.300000	 -7.600000	 -7.876266
 -7.300000	 -7.550000	 -7.880699
 -7.300000	 -7.500000	 -7.885091
 -7.300000	 -7.450000	 -7.889447
 -7.300000	 -7.400000	 -7.893770
 -7.300000	 -7.350000	 -7.898063
 -7.300000	 -7.300000	 -7.902330
 -7.300000	 -7.250000	 -7.906573
 -7.300000	 -7.200000	 -7.910794
 -7.300000	 -7.150000	 -7.914995
 -7.300000	 -7.100000	 -7.919177
 -7.300000	 -7.050000	 -7.923341
 -7.300000	 -7.000000	 -7.927489
 -7.200000	-10.000000	 -7.566805
 -7.200000	 -9.950000	 -7.571718
 -7.200000	 -9.900000	 -7.576844
 -7.200000	 -9.850000	 -7.582164
 -7.200000	 -9.800000	 -7.587656
 -7.200000	 -9.750000	 -7.593303
 -7.200000	 -9.700000	 -7.599086
 -7.200000	 -9.650000	 -7.604988
 -7.200000	 -9.600000	 -7.610994
 -7.200000	 -9.550000	 -7.617087
 -7.200000	 -9.500000	 -7.623254
 -7.200000	 -9.450000	 -7.629480
 -7.200000	 -9.400000	 -7.635753
 -7.200000	 -9.350000	 -7.642061
 -7.200000	 -9.300000	 -7.648391
 -7.200000	 -9.250000	 -7.654733
 -7.200000	 -9.200000	 -7.661077
 -7.200000	 -9.150000	 -7.667413
 -7.200000	 -9.100000	 -7.673732
 -7.200000	 -9.050000	 -7.680026
 -7.200000	 -9.000000	 -7.686287
 -7.200000	 -8.950000	 -7.692509
 -7.200000	 -8.900000	 -7.698685
 -7.200000	 -8.850000	 -7.704808
 -7.200000	 -8.800000	 -7.710875
 -7.200000	 -8.750000	 -7.716879
 -7.200000	 -8.700000	 -7.722818
 -7.200000	 -8.650000	 -7.728686
 -7.200000	 -8.600000	 -7.734481
 -7.200000	 -8.550000	 -7.740200
 -7.200000	 -8.500000	 -7.745841
 -7.200000	 -8.450000	 -7.751402
 -7.200000	 -8.400000	 -7.756882
 -7.200000	 -8.350000	 -7.762279
 -7.200000	 -8.300000	 -7.767594
 -7.200000	 -8.250000	 -7.772827
 -7.200000	 -8.200000	 -7.777978
 -7.200000	 -8.150000	 -7.783049
 -7.200000	 -8.100000	 -7.788040
 -7.200000	 -8.050000	 -7.792953
 -7.200000	 -8.000000	 -7.797792
 -7.200000	 -7.950000	 -7.802557
 -7.200000	 -7.900000	 -7.807252
 -7.200000	 -7.850000	 -7.811882
 -7.200000	 -7.800000	 -7.816449
 -7.200000	 -7.750000	 -7.820959
 -7.200000	 -7.700000	 -7.825417
 -7.200000	 -7.650000	 -7.829826
 -7.200000	 -7.600000	 -7.834193
 -7.200000	 -7.550000	 -7.838522
 -7.200000	 -7.500000	 -7.842818
 -7.200000	 -7.450000	 -7.847084
 -7.200000	 -7.400000	 -7.851325
 -7.200000	 -7.350000	 -7.855543
 -7.200000	 -7.300000	 -7.859741
 -7.200000	 -7.250000	 -7.863921
 -7.200000	 -7.200000	 -7.868084
 -7.200000	 -7.150000	 -7.872231
 -7.200000	 -7.100000	 -7.876364
 -7.200000	 -7.050000	 -7.880484
 -7.200000	 -7.000000	 -7.884589
 -7.100000	-10.000000	 -7.525160
 -7.100000	 -9.950000	 -7.530531
 -7.100000	 -9.900000	 -7.536073
 -7.100000	 -9.850000	 -7.541767
 -7.100000	 -9.800000	 -7.547595
 -7.100000	 -9.750000	 -7.553540
 -7.100000	 -9.700000	 -7.559586
 -7.100000	 -9.650000	 -7.565718
 -7.100000	 -9.600000	 -7.571921
 -7.100000	 -9.550000	 -7.578183
 -7.100000	 -9.500000	 -7.584489
 -7.100000	 -9.450000	 -7.590828
 -7.100000	 -9.400000	 -7.597189
 -7.100000	 -9.350000	 -7.603560
 -7.100000	 -9.300000	 -7.609932
 -7.100000	 -9.250000	 -7.616295
 -7.100000	 -9.200000	 -7.622640
 -7.100000	 -9.150000	 -7.628958
 -7.100000	 -9.100000	 -7.635243
 -7.100000	 -9.050000	 -7.641487
 -7.100000	 -9.000000	 -7.647684
 -7.100000	 -8.950000	 -7.653828
 -7.100000	 -8.900000	 -7.659914
 -7.100000	 -8.850000	 -7.665937
 -7.100000	 -8.800000	 -7.671892
 -7.100000	 -8.750000	 -7.677776
 -7.100000	 -8.700000	 -7.683586
 -7.100000	 -8.650000	 -7.689319
 -7.100000	 -8.600000	 -7.694973
 -7.100000	 -8.550000	 -7.700545
 -7.100000	 -8.500000	 -7.706034
 -7.100000	 -8.450000	 -7.711440
 -7.100000	 -8.400000	 -7.716762
 -7.100000	 -8.350000	 -7.722000
 -7.100000	 -8.300000	 -7.727155
 -7.100000	 -8.250000	 -7.732228
 -7.100000	 -8.200000	 -7.737219
 -7.100000	 -8.150000	 -7.742131
 -7.100000	 -8.100000	 -7.746966
 -7.100000	 -8.050000	 -7.751726
 -7.100000	 -8.000000	 -7.756414
 -7.100000	 -7.950000	 -7.761034
 -7.100000	 -7.900000	 -7.765590
 -7.100000	 -7.850000	 -7.770085
 -7.100000	 -7.800000	 -7.774525
 -7.100000	 -7.750000	 -7.778916
 -7.100000	 -7.700000	 -7.783261
 -7.100000	 -7.650000	 -7.787567
 -7.100000	 -7.600000	 -7.791838
 -7.100000	 -7.550000	 -7.796080
 -7.100000	 -7.500000	 -7.800296
 -7.100000	 -7.450000	 -7.804490
 -7.100000	 -7.400000	 -7.808666
 -7.100000	 -7.350000	 -7.812825
 -7.100000	 -7.300000	 -7.816969
 -7.100000	 -7.250000	 -7.821100
 -7.100000	 -7.200000	 -7.825218
 -7.100000	 -7.150000	 -7.829324
 -7.100000	 -7.100000	 -7.833419
 -7.100000	 -7.050000	 -7.837500
 -7.100000	 -7.000000	 -7.841567
 -7.000000	-10.000000	 -7.484232
 -7.000000	 -9.950000	 -7.489979
 -7.000000	 -9.900000	 -7.495857
