f	log10_fmin	log10_fmax	log10_A	spectrum
-8.448979591836736	-8.0	-11.0	-1.8571428571428572	-300
-8.448979591836736	-8.0	-11.0	-1.2857142857142858	-300
-8.448979591836736	-8.0	-11.0	-0.7142857142857144	-300
-8.448979591836736	-8.0	-11.0	-0.14285714285714324	-300
-8.448979591836736	-8.0	-11.0	0.4285714285714284	-300
-8.448979591836736	-8.0	-11.0	1.0	-300
-8.448979591836736	-8.0	-10.0	-3.0	-300
-8.448979591836736	-8.0	-10.0	-2.428571428571429	-300
-8.448979591836736	-8.0	-10.0	-1.8571428571428572	-300
-8.448979591836736	-8.0	-10.0	-1.2857142857142858	-300
-8.448979591836736	-8.0	-10.0	-0.7142857142857144	-300
-8.448979591836736	-8.0	-10.0	-0.14285714285714324	-300
-8.448979591836736	-8.0	-10.0	0.4285714285714284	-300
-8.448979591836736	-8.0	-10.0	1.0	-300
-8.448979591836736	-8.0	-9.0	-3.0	-300
-8.448979591836736	-8.0	-9.0	-2.428571428571429	-300
-8.448979591836736	-8.0	-9.0	-1.8571428571428572	-300
-8.448979591836736	-8.0	-9.0	-1.2857142857142858	-300
-8.448979591836736	-8.0	-9.0	-0.7142857142857144	-300
-8.448979591836736	-8.0	-9.0	-0.14285714285714324	-300
-8.448979591836736	-8.0	-9.0	0.4285714285714284	-300
-8.448979591836736	-8.0	-9.0	1.0	-300
-8.448979591836736	-8.0	-8.0	-3.0	-300
-8.448979591836736	-8.0	-8.0	-2.428571428571429	-300
-8.448979591836736	-8.0	-8.0	-1.8571428571428572	-300
-8.448979591836736	-8.0	-8.0	-1.2857142857142858	-300
-8.448979591836736	-8.0	-8.0	-0.7142857142857144	-300
-8.448979591836736	-8.0	-8.0	-0.14285714285714324	-300
-8.448979591836736	-8.0	-8.0	0.4285714285714284	-300
-8.448979591836736	-8.0	-8.0	1.0	-300
-8.448979591836736	-8.0	-7.0	-3.0	-7.107630611546269
-8.448979591836736	-8.0	-7.0	-2.428571428571429	-5.964773468689127
-8.448979591836736	-8.0	-7.0	-1.8571428571428572	-4.8219163258319835
-8.448979591836736	-8.0	-7.0	-1.2857142857142858	-3.6790591829748407
-8.448979591836736	-8.0	-7.0	-0.7142857142857144	-2.536202040117698
-8.448979591836736	-8.0	-7.0	-0.14285714285714324	-1.3933448972605555
-8.448979591836736	-8.0	-7.0	0.4285714285714284	-0.2504877544034122
-8.448979591836736	-8.0	-7.0	1.0	0.892369388453731
-8.448979591836736	-8.0	-6.0	-3.0	-7.1047824895906295
-8.448979591836736	-8.0	-6.0	-2.428571428571429	-5.961925346733487
-8.448979591836736	-8.0	-6.0	-1.8571428571428572	-4.819068203876344
-8.448979591836736	-8.0	-6.0	-1.2857142857142858	-3.6762110610192007
-8.448979591836736	-8.0	-6.0	-0.7142857142857144	-2.533353918162058
-8.448979591836736	-8.0	-6.0	-0.14285714285714324	-1.3904967753049158
-8.448979591836736	-8.0	-6.0	0.4285714285714284	-0.24763963244777248
-8.448979591836736	-8.0	-6.0	1.0	0.8952175104093707
-8.448979591836736	-8.0	-5.0	-3.0	-7.10477476182228
-8.448979591836736	-8.0	-5.0	-2.428571428571429	-5.9619176189651375
-8.448979591836736	-8.0	-5.0	-1.8571428571428572	-4.819060476107994
-8.448979591836736	-8.0	-5.0	-1.2857142857142858	-3.6762033332508515
-8.448979591836736	-8.0	-5.0	-0.7142857142857144	-2.5333461903937087
-8.448979591836736	-8.0	-5.0	-0.14285714285714324	-1.3904890475365663
-8.448979591836736	-8.0	-5.0	0.4285714285714284	-0.24763190467942303
-8.448979591836736	-8.0	-5.0	1.0	0.8952252381777202
-8.448979591836736	-7.0	-11.0	-3.0	-300
-8.448979591836736	-7.0	-11.0	-2.428571428571429	-300
-8.448979591836736	-7.0	-11.0	-1.8571428571428572	-300
-8.448979591836736	-7.0	-11.0	-1.2857142857142858	-300
-8.448979591836736	-7.0	-11.0	-0.7142857142857144	-300
-8.448979591836736	-7.0	-11.0	-0.14285714285714324	-300
-8.448979591836736	-7.0	-11.0	0.4285714285714284	-300
-8.448979591836736	-7.0	-11.0	1.0	-300
-8.448979591836736	-7.0	-10.0	-3.0	-300
-8.448979591836736	-7.0	-10.0	-2.428571428571429	-300
-8.448979591836736	-7.0	-10.0	-1.8571428571428572	-300
-8.448979591836736	-7.0	-10.0	-1.2857142857142858	-300
-8.448979591836736	-7.0	-10.0	-0.7142857142857144	-300
-8.448979591836736	-7.0	-10.0	-0.14285714285714324	-300
-8.448979591836736	-7.0	-10.0	0.4285714285714284	-300
-8.448979591836736	-7.0	-10.0	1.0	-300
-8.448979591836736	-7.0	-9.0	-3.0	-300
-8.448979591836736	-7.0	-9.0	-2.428571428571429	-300
-8.448979591836736	-7.0	-9.0	-1.8571428571428572	-300
-8.448979591836736	-7.0	-9.0	-1.2857142857142858	-300
-8.448979591836736	-7.0	-9.0	-0.7142857142857144	-300
-8.448979591836736	-7.0	-9.0	-0.14285714285714324	-300
-8.448979591836736	-7.0	-9.0	0.4285714285714284	-300
-8.448979591836736	-7.0	-9.0	1.0	-300
-8.448979591836736	-7.0	-8.0	-3.0	-300
-8.448979591836736	-7.0	-8.0	-2.428571428571429	-300
-8.448979591836736	-7.0	-8.0	-1.8571428571428572	-300
-8.448979591836736	-7.0	-8.0	-1.2857142857142858	-300
-8.448979591836736	-7.0	-8.0	-0.7142857142857144	-300
-8.448979591836736	-7.0	-8.0	-0.14285714285714324	-300
-8.448979591836736	-7.0	-8.0	0.4285714285714284	-300
-8.448979591836736	-7.0	-8.0	1.0	-300
-8.448979591836736	-7.0	-7.0	-3.0	-300
-8.448979591836736	-7.0	-7.0	-2.428571428571429	-300
-8.448979591836736	-7.0	-7.0	-1.8571428571428572	-300
-8.448979591836736	-7.0	-7.0	-1.2857142857142858	-300
-8.448979591836736	-7.0	-7.0	-0.7142857142857144	-300
-8.448979591836736	-7.0	-7.0	-0.14285714285714324	-300
-8.448979591836736	-7.0	-7.0	0.4285714285714284	-300
-8.448979591836736	-7.0	-7.0	1.0	-300
-8.448979591836736	-7.0	-6.0	-3.0	-9.301356858854595
-8.448979591836736	-7.0	-6.0	-2.428571428571429	-8.158499715997452
-8.448979591836736	-7.0	-6.0	-1.8571428571428572	-7.015642573140308
-8.448979591836736	-7.0	-6.0	-1.2857142857142858	-5.872785430283166
-8.448979591836736	-7.0	-6.0	-0.7142857142857144	-4.729928287426023
-8.448979591836736	-7.0	-6.0	-0.14285714285714324	-3.5870711445688803
-8.448979591836736	-7.0	-6.0	0.4285714285714284	-2.444214001711737
-8.448979591836736	-7.0	-6.0	1.0	-1.3013568588545938
-8.448979591836736	-7.0	-5.0	-3.0	-9.300147044563841
-8.448979591836736	-7.0	-5.0	-2.428571428571429	-8.157289901706699
-8.448979591836736	-7.0	-5.0	-1.8571428571428572	-7.014432758849556
-8.448979591836736	-7.0	-5.0	-1.2857142857142858	-5.8715756159924135
-8.448979591836736	-7.0	-5.0	-0.7142857142857144	-4.72871847313527
-8.448979591836736	-7.0	-5.0	-0.14285714285714324	-3.585861330278128
-8.448979591836736	-7.0	-5.0	0.4285714285714284	-2.4430041874209847
-8.448979591836736	-7.0	-5.0	1.0	-1.3001470445638417
-8.448979591836736	-6.0	-11.0	-3.0	-300
-8.448979591836736	-6.0	-11.0	-2.428571428571429	-300
-8.448979591836736	-6.0	-11.0	-1.8571428571428572	-300
-8.448979591836736	-6.0	-11.0	-1.2857142857142858	-300
-8.448979591836736	-6.0	-11.0	-0.7142857142857144	-300
-8.448979591836736	-6.0	-11.0	-0.14285714285714324	-300
-8.448979591836736	-6.0	-11.0	0.4285714285714284	-300
-8.448979591836736	-6.0	-11.0	1.0	-300
-8.448979591836736	-6.0	-10.0	-3.0	-300
-8.448979591836736	-6.0	-10.0	-2.428571428571429	-300
-8.448979591836736	-6.0	-10.0	-1.8571428571428572	-300
-8.448979591836736	-6.0	-10.0	-1.2857142857142858	-300
-8.448979591836736	-6.0	-10.0	-0.7142857142857144	-300
-8.448979591836736	-6.0	-10.0	-0.14285714285714324	-300
-8.448979591836736	-6.0	-10.0	0.4285714285714284	-300
-8.448979591836736	-6.0	-10.0	1.0	-300
-8.448979591836736	-6.0	-9.0	-3.0	-300
-8.448979591836736	-6.0	-9.0	-2.428571428571429	-300
-8.448979591836736	-6.0	-9.0	-1.8571428571428572	-300
-8.448979591836736	-6.0	-9.0	-1.2857142857142858	-300
-8.448979591836736	-6.0	-9.0	-0.7142857142857144	-300
-8.448979591836736	-6.0	-9.0	-0.14285714285714324	-300
-8.448979591836736	-6.0	-9.0	0.4285714285714284	-300
-8.448979591836736	-6.0	-9.0	1.0	-300
-8.448979591836736	-6.0	-8.0	-3.0	-300
-8.448979591836736	-6.0	-8.0	-2.428571428571429	-300
-8.448979591836736	-6.0	-8.0	-1.8571428571428572	-300
-8.448979591836736	-6.0	-8.0	-1.2857142857142858	-300
-8.448979591836736	-6.0	-8.0	-0.7142857142857144	-300
-8.448979591836736	-6.0	-8.0	-0.14285714285714324	-300
-8.448979591836736	-6.0	-8.0	0.4285714285714284	-300
-8.448979591836736	-6.0	-8.0	1.0	-300
-8.448979591836736	-6.0	-7.0	-3.0	-300
-8.448979591836736	-6.0	-7.0	-2.428571428571429	-300
-8.448979591836736	-6.0	-7.0	-1.8571428571428572	-300
-8.448979591836736	-6.0	-7.0	-1.2857142857142858	-300
-8.448979591836736	-6.0	-7.0	-0.7142857142857144	-300
-8.448979591836736	-6.0	-7.0	-0.14285714285714324	-300
-8.448979591836736	-6.0	-7.0	0.4285714285714284	-300
-8.448979591836736	-6.0	-7.0	1.0	-300
-8.448979591836736	-6.0	-6.0	-3.0	-300
-8.448979591836736	-6.0	-6.0	-2.428571428571429	-300
-8.448979591836736	-6.0	-6.0	-1.8571428571428572	-300
-8.448979591836736	-6.0	-6.0	-1.2857142857142858	-300
-8.448979591836736	-6.0	-6.0	-0.7142857142857144	-300
-8.448979591836736	-6.0	-6.0	-0.14285714285714324	-300
-8.448979591836736	-6.0	-6.0	0.4285714285714284	-300
-8.448979591836736	-6.0	-6.0	1.0	-300
-8.448979591836736	-6.0	-5.0	-3.0	-300
-8.448979591836736	-6.0	-5.0	-2.428571428571429	-300
-8.448979591836736	-6.0	-5.0	-1.8571428571428572	-300
-8.448979591836736	-6.0	-5.0	-1.2857142857142858	-300
-8.448979591836736	-6.0	-5.0	-0.7142857142857144	-300
-8.448979591836736	-6.0	-5.0	-0.14285714285714324	-300
-8.448979591836736	-6.0	-5.0	0.4285714285714284	-300
-8.448979591836736	-6.0	-5.0	1.0	-300
-8.448979591836736	-5.0	-11.0	-3.0	-300
-8.448979591836736	-5.0	-11.0	-2.428571428571429	-300
-8.448979591836736	-5.0	-11.0	-1.8571428571428572	-300
-8.448979591836736	-5.0	-11.0	-1.2857142857142858	-300
-8.448979591836736	-5.0	-11.0	-0.7142857142857144	-300
-8.448979591836736	-5.0	-11.0	-0.14285714285714324	-300
-8.448979591836736	-5.0	-11.0	0.4285714285714284	-300
-8.448979591836736	-5.0	-11.0	1.0	-300
-8.448979591836736	-5.0	-10.0	-3.0	-300
-8.448979591836736	-5.0	-10.0	-2.428571428571429	-300
-8.448979591836736	-5.0	-10.0	-1.8571428571428572	-300
-8.448979591836736	-5.0	-10.0	-1.2857142857142858	-300
-8.448979591836736	-5.0	-10.0	-0.7142857142857144	-300
-8.448979591836736	-5.0	-10.0	-0.14285714285714324	-300
-8.448979591836736	-5.0	-10.0	0.4285714285714284	-300
-8.448979591836736	-5.0	-10.0	1.0	-300
-8.448979591836736	-5.0	-9.0	-3.0	-300
-8.448979591836736	-5.0	-9.0	-2.428571428571429	-300
-8.448979591836736	-5.0	-9.0	-1.8571428571428572	-300
-8.448979591836736	-5.0	-9.0	-1.2857142857142858	-300
-8.448979591836736	-5.0	-9.0	-0.7142857142857144	-300
-8.448979591836736	-5.0	-9.0	-0.14285714285714324	-300
-8.448979591836736	-5.0	-9.0	0.4285714285714284	-300
-8.448979591836736	-5.0	-9.0	1.0	-300
-8.448979591836736	-5.0	-8.0	-3.0	-300
-8.448979591836736	-5.0	-8.0	-2.428571428571429	-300
-8.448979591836736	-5.0	-8.0	-1.8571428571428572	-300
-8.448979591836736	-5.0	-8.0	-1.2857142857142858	-300
-8.448979591836736	-5.0	-8.0	-0.7142857142857144	-300
-8.448979591836736	-5.0	-8.0	-0.14285714285714324	-300
-8.448979591836736	-5.0	-8.0	0.4285714285714284	-300
-8.448979591836736	-5.0	-8.0	1.0	-300
-8.448979591836736	-5.0	-7.0	-3.0	-300
-8.448979591836736	-5.0	-7.0	-2.428571428571429	-300
-8.448979591836736	-5.0	-7.0	-1.8571428571428572	-300
-8.448979591836736	-5.0	-7.0	-1.2857142857142858	-300
-8.448979591836736	-5.0	-7.0	-0.7142857142857144	-300
-8.448979591836736	-5.0	-7.0	-0.14285714285714324	-300
-8.448979591836736	-5.0	-7.0	0.4285714285714284	-300
-8.448979591836736	-5.0	-7.0	1.0	-300
-8.448979591836736	-5.0	-6.0	-3.0	-300
-8.448979591836736	-5.0	-6.0	-2.428571428571429	-300
-8.448979591836736	-5.0	-6.0	-1.8571428571428572	-300
-8.448979591836736	-5.0	-6.0	-1.2857142857142858	-300
-8.448979591836736	-5.0	-6.0	-0.7142857142857144	-300
-8.448979591836736	-5.0	-6.0	-0.14285714285714324	-300
-8.448979591836736	-5.0	-6.0	0.4285714285714284	-300
-8.448979591836736	-5.0	-6.0	1.0	-300
-8.448979591836736	-5.0	-5.0	-3.0	-300
-8.448979591836736	-5.0	-5.0	-2.428571428571429	-300
-8.448979591836736	-5.0	-5.0	-1.8571428571428572	-300
-8.448979591836736	-5.0	-5.0	-1.2857142857142858	-300
-8.448979591836736	-5.0	-5.0	-0.7142857142857144	-300
-8.448979591836736	-5.0	-5.0	-0.14285714285714324	-300
-8.448979591836736	-5.0	-5.0	0.4285714285714284	-300
-8.448979591836736	-5.0	-5.0	1.0	-300
-8.36734693877551	-11.0	-11.0	-3.0	-300
-8.36734693877551	-11.0	-11.0	-2.428571428571429	-300
-8.36734693877551	-11.0	-11.0	-1.8571428571428572	-300
-8.36734693877551	-11.0	-11.0	-1.2857142857142858	-300
-8.36734693877551	-11.0	-11.0	-0.7142857142857144	-300
-8.36734693877551	-11.0	-11.0	-0.14285714285714324	-300
-8.36734693877551	-11.0	-11.0	0.4285714285714284	-300
-8.36734693877551	-11.0	-11.0	1.0	-300
-8.36734693877551	-11.0	-10.0	-3.0	-300
-8.36734693877551	-11.0	-10.0	-2.428571428571429	-300
-8.36734693877551	-11.0	-10.0	-1.8571428571428572	-300
-8.36734693877551	-11.0	-10.0	-1.2857142857142858	-300
-8.36734693877551	-11.0	-10.0	-0.7142857142857144	-300
-8.36734693877551	-11.0	-10.0	-0.14285714285714324	-300
-8.36734693877551	-11.0	-10.0	0.4285714285714284	-300
-8.36734693877551	-11.0	-10.0	1.0	-300
-8.36734693877551	-11.0	-9.0	-3.0	-300
-8.36734693877551	-11.0	-9.0	-2.428571428571429	-300
-8.36734693877551	-11.0	-9.0	-1.8571428571428572	-300
-8.36734693877551	-11.0	-9.0	-1.2857142857142858	-300
-8.36734693877551	-11.0	-9.0	-0.7142857142857144	-300
-8.36734693877551	-11.0	-9.0	-0.14285714285714324	-300
-8.36734693877551	-11.0	-9.0	0.4285714285714284	-300
-8.36734693877551	-11.0	-9.0	1.0	-300
-8.36734693877551	-11.0	-8.0	-3.0	-6.16145868147594
-8.36734693877551	-11.0	-8.0	-2.428571428571429	-5.018601538618798
-8.36734693877551	-11.0	-8.0	-1.8571428571428572	-3.8757443957616546
-8.36734693877551	-11.0	-8.0	-1.2857142857142858	-2.7328872529045114
-8.36734693877551	-11.0	-8.0	-0.7142857142857144	-1.5900301100473688
-8.36734693877551	-11.0	-8.0	-0.14285714285714324	-0.4471729671902265
-8.36734693877551	-11.0	-8.0	0.4285714285714284	0.6956841756669168
-8.36734693877551	-11.0	-8.0	1.0	1.83854131852406
-8.36734693877551	-11.0	-7.0	-3.0	-6.085431698551727
-8.36734693877551	-11.0	-7.0	-2.428571428571429	-4.942574555694585
-8.36734693877551	-11.0	-7.0	-1.8571428571428572	-3.7997174128374414
-8.36734693877551	-11.0	-7.0	-1.2857142857142858	-2.6568602699802986
-8.36734693877551	-11.0	-7.0	-0.7142857142857144	-1.5140031271231558
-8.36734693877551	-11.0	-7.0	-0.14285714285714324	-0.37114598426601353
-8.36734693877551	-11.0	-7.0	0.4285714285714284	0.7717111585911297
-8.36734693877551	-11.0	-7.0	1.0	1.9145683014482728
-8.36734693877551	-11.0	-6.0	-3.0	-6.0850007291266195
-8.36734693877551	-11.0	-6.0	-2.428571428571429	-4.942143586269477
-8.36734693877551	-11.0	-6.0	-1.8571428571428572	-3.7992864434123335
-8.36734693877551	-11.0	-6.0	-1.2857142857142858	-2.6564293005551907
-8.36734693877551	-11.0	-6.0	-0.7142857142857144	-1.5135721576980479
-8.36734693877551	-11.0	-6.0	-0.14285714285714324	-0.37071501484090563
-8.36734693877551	-11.0	-6.0	0.4285714285714284	0.7721421280162376
-8.36734693877551	-11.0	-6.0	1.0	1.914999270873381
-8.36734693877551	-11.0	-5.0	-3.0	-6.084999519907614
-8.36734693877551	-11.0	-5.0	-2.428571428571429	-4.942142377050471
-8.36734693877551	-11.0	-5.0	-1.8571428571428572	-3.7992852341933285
-8.36734693877551	-11.0	-5.0	-1.2857142857142858	-2.6564280913361857
-8.36734693877551	-11.0	-5.0	-0.7142857142857144	-1.5135709484790427
-8.36734693877551	-11.0	-5.0	-0.14285714285714324	-0.37071380562190054
-8.36734693877551	-11.0	-5.0	0.4285714285714284	0.7721433372352428
-8.36734693877551	-11.0	-5.0	1.0	1.9150004800923859
-8.36734693877551	-10.0	-11.0	-3.0	-300
-8.36734693877551	-10.0	-11.0	-2.428571428571429	-300
-8.36734693877551	-10.0	-11.0	-1.8571428571428572	-300
-8.36734693877551	-10.0	-11.0	-1.2857142857142858	-300
-8.36734693877551	-10.0	-11.0	-0.7142857142857144	-300
-8.36734693877551	-10.0	-11.0	-0.14285714285714324	-300
-8.36734693877551	-10.0	-11.0	0.4285714285714284	-300
-8.36734693877551	-10.0	-11.0	1.0	-300
-8.36734693877551	-10.0	-10.0	-3.0	-300
-8.36734693877551	-10.0	-10.0	-2.428571428571429	-300
-8.36734693877551	-10.0	-10.0	-1.8571428571428572	-300
-8.36734693877551	-10.0	-10.0	-1.2857142857142858	-300
-8.36734693877551	-10.0	-10.0	-0.7142857142857144	-300
-8.36734693877551	-10.0	-10.0	-0.14285714285714324	-300
-8.36734693877551	-10.0	-10.0	0.4285714285714284	-300
-8.36734693877551	-10.0	-10.0	1.0	-300
-8.36734693877551	-10.0	-9.0	-3.0	-300
-8.36734693877551	-10.0	-9.0	-2.428571428571429	-300
-8.36734693877551	-10.0	-9.0	-1.8571428571428572	-300
-8.36734693877551	-10.0	-9.0	-1.2857142857142858	-300
-8.36734693877551	-10.0	-9.0	-0.7142857142857144	-300
-8.36734693877551	-10.0	-9.0	-0.14285714285714324	-300
-8.36734693877551	-10.0	-9.0	0.4285714285714284	-300
-8.36734693877551	-10.0	-9.0	1.0	-300
-8.36734693877551	-10.0	-8.0	-3.0	-6.161458641207507
-8.36734693877551	-10.0	-8.0	-2.428571428571429	-5.018601498350365
-8.36734693877551	-10.0	-8.0	-1.8571428571428572	-3.875744355493222
-8.36734693877551	-10.0	-8.0	-1.2857142857142858	-2.7328872126360793
-8.36734693877551	-10.0	-8.0	-0.7142857142857144	-1.5900300697789365
-8.36734693877551	-10.0	-8.0	-0.14285714285714324	-0.44717292692179406
-8.36734693877551	-10.0	-8.0	0.4285714285714284	0.6956842159353492
-8.36734693877551	-10.0	-8.0	1.0	1.8385413587924924
-8.36734693877551	-10.0	-7.0	-3.0	-6.085431726832993
-8.36734693877551	-10.0	-7.0	-2.428571428571429	-4.94257458397585
-8.36734693877551	-10.0	-7.0	-1.8571428571428572	-3.7997174411187076
-8.36734693877551	-10.0	-7.0	-1.2857142857142858	-2.656860298261565
-8.36734693877551	-10.0	-7.0	-0.7142857142857144	-1.514003155404422
-8.36734693877551	-10.0	-7.0	-0.14285714285714324	-0.3711460125472796
-8.36734693877551	-10.0	-7.0	0.4285714285714284	0.7717111303098637
-8.36734693877551	-10.0	-7.0	1.0	1.9145682731670068
-8.36734693877551	-10.0	-6.0	-3.0	-6.085000756832843
-8.36734693877551	-10.0	-6.0	-2.428571428571429	-4.9421436139757
-8.36734693877551	-10.0	-6.0	-1.8571428571428572	-3.799286471118557
-8.36734693877551	-10.0	-6.0	-1.2857142857142858	-2.656429328261414
-8.36734693877551	-10.0	-6.0	-0.7142857142857144	-1.5135721854042714
-8.36734693877551	-10.0	-6.0	-0.14285714285714324	-0.37071504254712917
-8.36734693877551	-10.0	-6.0	0.4285714285714284	0.7721421003100142
-8.36734693877551	-10.0	-6.0	1.0	1.9149992431671574
-8.36734693877551	-10.0	-5.0	-3.0	-6.0849995495385985
-8.36734693877551	-10.0	-5.0	-2.428571428571429	-4.942142406681456
-8.36734693877551	-10.0	-5.0	-1.8571428571428572	-3.799285263824313
-8.36734693877551	-10.0	-5.0	-1.2857142857142858	-2.6564281209671696
-8.36734693877551	-10.0	-5.0	-0.7142857142857144	-1.513570978110027
-8.36734693877551	-10.0	-5.0	-0.14285714285714324	-0.3707138352528847
-8.36734693877551	-10.0	-5.0	0.4285714285714284	0.7721433076042585
-8.36734693877551	-10.0	-5.0	1.0	1.9150004504614018
-8.36734693877551	-9.0	-11.0	-3.0	-300
-8.36734693877551	-9.0	-11.0	-2.428571428571429	-300
-8.36734693877551	-9.0	-11.0	-1.8571428571428572	-300
-8.36734693877551	-9.0	-11.0	-1.2857142857142858	-300
-8.36734693877551	-9.0	-11.0	-0.7142857142857144	-300
-8.36734693877551	-9.0	-11.0	-0.14285714285714324	-300
-8.36734693877551	-9.0	-11.0	0.4285714285714284	-300
-8.36734693877551	-9.0	-11.0	1.0	-300
-8.36734693877551	-9.0	-10.0	-3.0	-300
-8.36734693877551	-9.0	-10.0	-2.428571428571429	-300
-8.36734693877551	-9.0	-10.0	-1.8571428571428572	-300
-8.36734693877551	-9.0	-10.0	-1.2857142857142858	-300
-8.36734693877551	-9.0	-10.0	-0.7142857142857144	-300
-8.36734693877551	-9.0	-10.0	-0.14285714285714324	-300
-8.36734693877551	-9.0	-10.0	0.4285714285714284	-300
-8.36734693877551	-9.0	-10.0	1.0	-300
-8.36734693877551	-9.0	-9.0	-3.0	-300
-8.36734693877551	-9.0	-9.0	-2.428571428571429	-300
-8.36734693877551	-9.0	-9.0	-1.8571428571428572	-300
-8.36734693877551	-9.0	-9.0	-1.2857142857142858	-300
-8.36734693877551	-9.0	-9.0	-0.7142857142857144	-300
-8.36734693877551	-9.0	-9.0	-0.14285714285714324	-300
-8.36734693877551	-9.0	-9.0	0.4285714285714284	-300
-8.36734693877551	-9.0	-9.0	1.0	-300
-8.36734693877551	-9.0	-8.0	-3.0	-6.1618221194840315
-8.36734693877551	-9.0	-8.0	-2.428571428571429	-5.018964976626889
-8.36734693877551	-9.0	-8.0	-1.8571428571428572	-3.876107833769746
-8.36734693877551	-9.0	-8.0	-1.2857142857142858	-2.7332506909126026
-8.36734693877551	-9.0	-8.0	-0.7142857142857144	-1.59039354805546
-8.36734693877551	-9.0	-8.0	-0.14285714285714324	-0.44753640519831767
-8.36734693877551	-9.0	-8.0	0.4285714285714284	0.6953207376588255
-8.36734693877551	-9.0	-8.0	1.0	1.8381778805159688
-8.36734693877551	-9.0	-7.0	-3.0	-6.085736601878649
-8.36734693877551	-9.0	-7.0	-2.428571428571429	-4.942879459021507
-8.36734693877551	-9.0	-7.0	-1.8571428571428572	-3.8000223161643634
-8.36734693877551	-9.0	-7.0	-1.2857142857142858	-2.65716517330722
-8.36734693877551	-9.0	-7.0	-0.7142857142857144	-1.5143080304500776
-8.36734693877551	-9.0	-7.0	-0.14285714285714324	-0.37145088759293515
-8.36734693877551	-9.0	-7.0	0.4285714285714284	0.771406255264208
-8.36734693877551	-9.0	-7.0	1.0	1.9142633981213513
-8.36734693877551	-9.0	-6.0	-3.0	-6.085305328301125
-8.36734693877551	-9.0	-6.0	-2.428571428571429	-4.942448185443983
-8.36734693877551	-9.0	-6.0	-1.8571428571428572	-3.7995910425868398
-8.36734693877551	-9.0	-6.0	-1.2857142857142858	-2.656733899729697
-8.36734693877551	-9.0	-6.0	-0.7142857142857144	-1.5138767568725542
-8.36734693877551	-9.0	-6.0	-0.14285714285714324	-0.3710196140154118
-8.36734693877551	-9.0	-6.0	0.4285714285714284	0.7718375288417315
-8.36734693877551	-9.0	-6.0	1.0	1.9146946716988746
-8.36734693877551	-9.0	-5.0	-3.0	-6.085304120354483
-8.36734693877551	-9.0	-5.0	-2.428571428571429	-4.94244697749734
-8.36734693877551	-9.0	-5.0	-1.8571428571428572	-3.799589834640197
-8.36734693877551	-9.0	-5.0	-1.2857142857142858	-2.656732691783054
-8.36734693877551	-9.0	-5.0	-0.7142857142857144	-1.5138755489259113
-8.36734693877551	-9.0	-5.0	-0.14285714285714324	-0.3710184060687689
-8.36734693877551	-9.0	-5.0	0.4285714285714284	0.7718387367883743
-8.36734693877551	-9.0	-5.0	1.0	1.9146958796455176
-8.36734693877551	-8.0	-11.0	-3.0	-300
-8.36734693877551	-8.0	-11.0	-2.428571428571429	-300
-8.36734693877551	-8.0	-11.0	-1.8571428571428572	-300
-8.36734693877551	-8.0	-11.0	-1.2857142857142858	-300
-8.36734693877551	-8.0	-11.0	-0.7142857142857144	-300
-8.36734693877551	-8.0	-11.0	-0.14285714285714324	-300
-8.36734693877551	-8.0	-11.0	0.4285714285714284	-300
-8.36734693877551	-8.0	-11.0	1.0	-300
-8.36734693877551	-8.0	-10.0	-3.0	-300
-8.36734693877551	-8.0	-10.0	-2.428571428571429	-300
-8.36734693877551	-8.0	-10.0	-1.8571428571428572	-300
-8.36734693877551	-8.0	-10.0	-1.2857142857142858	-300
-8.36734693877551	-8.0	-10.0	-0.7142857142857144	-300
-8.36734693877551	-8.0	-10.0	-0.14285714285714324	-300
-8.36734693877551	-8.0	-10.0	0.4285714285714284	-300
-8.36734693877551	-8.0	-10.0	1.0	-300
-8.36734693877551	-8.0	-9.0	-3.0	-300
-8.36734693877551	-8.0	-9.0	-2.428571428571429	-300
-8.36734693877551	-8.0	-9.0	-1.8571428571428572	-300
-8.36734693877551	-8.0	-9.0	-1.2857142857142858	-300
-8.36734693877551	-8.0	-9.0	-0.7142857142857144	-300
-8.36734693877551	-8.0	-9.0	-0.14285714285714324	-300
-8.36734693877551	-8.0	-9.0	0.4285714285714284	-300
-8.36734693877551	-8.0	-9.0	1.0	-300
-8.36734693877551	-8.0	-8.0	-3.0	-300
-8.36734693877551	-8.0	-8.0	-2.428571428571429	-300
-8.36734693877551	-8.0	-8.0	-1.8571428571428572	-300
-8.36734693877551	-8.0	-8.0	-1.2857142857142858	-300
-8.36734693877551	-8.0	-8.0	-0.7142857142857144	-300
-8.36734693877551	-8.0	-8.0	-0.14285714285714324	-300
-8.36734693877551	-8.0	-8.0	0.4285714285714284	-300
-8.36734693877551	-8.0	-8.0	1.0	-300
-8.36734693877551	-8.0	-7.0	-3.0	-6.9756890473510555
-8.36734693877551	-8.0	-7.0	-2.428571428571429	-5.832831904493913
-8.36734693877551	-8.0	-7.0	-1.8571428571428572	-4.68997476163677
-8.36734693877551	-8.0	-7.0	-1.2857142857142858	-3.547117618779627
-8.36734693877551	-8.0	-7.0	-0.7142857142857144	-2.4042604759224844
-8.36734693877551	-8.0	-7.0	-0.14285714285714324	-1.261403333065342
-8.36734693877551	-8.0	-7.0	0.4285714285714284	-0.11854619020819876
