log10_A	width	log10_fpeak	f	spectrum
-2.0	2.0	-5.735042735042736	-6.888888888888889	-6.121001907662831
-2.0	2.0	-5.290598290598291	-6.444444444444445	-6.121001907662831
-2.0	2.0	-4.846153846153847	-6.0	-6.121001907662831
-2.0	2.0	-9.307692307692308	-10.0	-5.7373718065511685
-2.0	2.0	-8.863247863247864	-9.555555555555555	-5.7373718065511685
-2.0	2.0	-8.418803418803419	-9.11111111111111	-5.7373718065511685
-2.0	2.0	-7.9743589743589745	-8.666666666666666	-5.7373718065511685
-2.0	2.0	-7.52991452991453	-8.222222222222221	-5.7373718065511685
-2.0	2.0	-7.085470085470085	-7.777777777777778	-5.7373718065511685
-2.0	2.0	-6.641025641025642	-7.333333333333334	-5.7373718065511685
-2.0	2.0	-6.196581196581198	-6.888888888888889	-5.7373718065511685
-2.0	2.0	-5.752136752136753	-6.444444444444445	-5.7373718065511685
-2.0	2.0	-5.307692307692308	-6.0	-5.7373718065511685
-2.0	2.0	-9.76923076923077	-10.0	-5.542099966515371
-2.0	2.0	-9.324786324786324	-9.555555555555555	-5.542099966515371
-2.0	2.0	-8.88034188034188	-9.11111111111111	-5.542099966515371
-2.0	2.0	-8.435897435897434	-8.666666666666666	-5.542099966515371
-2.0	2.0	-7.991452991452991	-8.222222222222221	-5.542099966515371
-2.0	2.0	-7.547008547008547	-7.777777777777778	-5.542099966515371
-2.0	2.0	-7.102564102564103	-7.333333333333334	-5.542099966515371
-2.0	2.0	-6.6581196581196584	-6.888888888888889	-5.542099966515371
-2.0	2.0	-6.213675213675214	-6.444444444444445	-5.542099966515371
-2.0	2.0	-5.769230769230769	-6.0	-5.542099966515371
-2.0	2.0	-10.23076923076923	-10.0	-5.556443632590827
-2.0	2.0	-9.786324786324787	-9.555555555555555	-5.556443632590827
-2.0	2.0	-9.34188034188034	-9.11111111111111	-5.556443632590827
-2.0	2.0	-8.897435897435898	-8.666666666666666	-5.556443632590827
-2.0	2.0	-8.452991452991451	-8.222222222222221	-5.556443632590827
-2.0	2.0	-8.008547008547009	-7.777777777777778	-5.556443632590827
-2.0	2.0	-7.564102564102565	-7.333333333333334	-5.556443632590827
-2.0	2.0	-7.11965811965812	-6.888888888888889	-5.556443632590827
-2.0	2.0	-6.6752136752136755	-6.444444444444445	-5.556443632590827
-2.0	2.0	-6.230769230769231	-6.0	-5.556443632590827
-2.0	2.0	-10.692307692307693	-10.0	-5.792676877699512
-2.0	2.0	-10.247863247863247	-9.555555555555555	-5.792676877699512
-2.0	2.0	-9.803418803418804	-9.11111111111111	-5.792676877699512
-2.0	2.0	-9.358974358974358	-8.666666666666666	-5.792676877699512
-2.0	2.0	-8.914529914529915	-8.222222222222221	-5.792676877699512
-2.0	2.0	-8.47008547008547	-7.777777777777778	-5.792676877699512
-2.0	2.0	-8.025641025641026	-7.333333333333334	-5.792676877699512
-2.0	2.0	-7.581196581196582	-6.888888888888889	-5.792676877699512
-2.0	2.0	-7.136752136752137	-6.444444444444445	-5.792676877699512
-2.0	2.0	-6.6923076923076925	-6.0	-5.792676877699512
-2.0	2.0	-11.153846153846153	-10.0	-6.264875588057107
-2.0	2.0	-10.70940170940171	-9.555555555555555	-6.264875588057107
-2.0	2.0	-10.264957264957264	-9.11111111111111	-6.264875588057107
-2.0	2.0	-9.820512820512821	-8.666666666666666	-6.264875588057107
-2.0	2.0	-9.376068376068375	-8.222222222222221	-6.264875588057107
-2.0	2.0	-8.931623931623932	-7.777777777777778	-6.264875588057107
-2.0	2.0	-8.487179487179489	-7.333333333333334	-6.264875588057107
-2.0	2.0	-8.042735042735043	-6.888888888888889	-6.264875588057107
-2.0	2.0	-7.598290598290599	-6.444444444444445	-6.264875588057107
-2.0	2.0	-7.153846153846154	-6.0	-6.264875588057107
-2.0	2.0	-11.615384615384617	-10.0	-6.974412532653436
-2.0	2.0	-11.17094017094017	-9.555555555555555	-6.974412532653436
-2.0	2.0	-10.726495726495727	-9.11111111111111	-6.974412532653436
-2.0	2.0	-10.282051282051281	-8.666666666666666	-6.974412532653436
-2.0	2.0	-9.837606837606838	-8.222222222222221	-6.974412532653436
-2.0	2.0	-9.393162393162394	-7.777777777777778	-6.974412532653436
-2.0	2.0	-8.948717948717949	-7.333333333333334	-6.974412532653436
-2.0	2.0	-8.504273504273506	-6.888888888888889	-6.974412532653436
-2.0	2.0	-8.05982905982906	-6.444444444444445	-6.974412532653436
-2.0	2.0	-7.615384615384616	-6.0	-6.974412532653436
-2.0	2.0	-12.076923076923077	-10.0	-7.954975117347791
-2.0	2.0	-11.632478632478634	-9.555555555555555	-7.954975117347791
-2.0	2.0	-11.188034188034187	-9.11111111111111	-7.954975117347791
-2.0	2.0	-10.743589743589745	-8.666666666666666	-7.954975117347791
-2.0	2.0	-10.299145299145298	-8.222222222222221	-7.954975117347791
-2.0	2.0	-9.854700854700855	-7.777777777777778	-7.954975117347791
-2.0	2.0	-9.410256410256412	-7.333333333333334	-7.954975117347791
-2.0	2.0	-8.965811965811966	-6.888888888888889	-7.954975117347791
-2.0	2.0	-8.521367521367523	-6.444444444444445	-7.954975117347791
-2.0	2.0	-8.076923076923077	-6.0	-7.954975117347791
-2.0	2.0	-12.538461538461538	-10.0	-9.072935488764912
-2.0	2.0	-12.094017094017094	-9.555555555555555	-9.072935488764912
-2.0	2.0	-11.649572649572649	-9.11111111111111	-9.072935488764912
-2.0	2.0	-11.205128205128204	-8.666666666666666	-9.072935488764912
-2.0	2.0	-10.76068376068376	-8.222222222222221	-9.072935488764912
-2.0	2.0	-10.316239316239315	-7.777777777777778	-9.072935488764912
-2.0	2.0	-9.871794871794872	-7.333333333333334	-9.072935488764912
-2.0	2.0	-9.427350427350428	-6.888888888888889	-9.072935488764912
-2.0	2.0	-8.982905982905983	-6.444444444444445	-9.072935488764912
-2.0	2.0	-8.538461538461538	-6.0	-9.072935488764912
-2.0	2.0	-13.0	-10.0	-10.503750166709029
-2.0	2.0	-12.555555555555555	-9.555555555555555	-10.503750166709029
-2.0	2.0	-12.11111111111111	-9.11111111111111	-10.503750166709029
-2.0	2.0	-11.666666666666666	-8.666666666666666	-10.503750166709029
-2.0	2.0	-11.222222222222221	-8.222222222222221	-10.503750166709029
-2.0	2.0	-10.777777777777779	-7.777777777777778	-10.503750166709029
-2.0	2.0	-10.333333333333334	-7.333333333333334	-10.503750166709029
-2.0	2.0	-9.88888888888889	-6.888888888888889	-10.503750166709029
-2.0	2.0	-9.444444444444445	-6.444444444444445	-10.503750166709029
-2.0	2.0	-9.0	-6.0	-10.503750166709029
-2.0	2.5	-7.0	-10.0	-8.367856967785874
-2.0	2.5	-6.555555555555555	-9.555555555555555	-8.367856967785874
-2.0	2.5	-6.111111111111111	-9.11111111111111	-8.367856967785874
-2.0	2.5	-5.666666666666666	-8.666666666666666	-8.367856967785874
-2.0	2.5	-5.222222222222221	-8.222222222222221	-8.367856967785874
-2.0	2.5	-4.777777777777778	-7.777777777777778	-8.367856967785874
-2.0	2.5	-4.333333333333334	-7.333333333333334	-8.367856967785874
-2.0	2.5	-3.8888888888888893	-6.888888888888889	-8.367856967785874
-2.0	2.5	-3.4444444444444446	-6.444444444444445	-8.367856967785874
-2.0	2.5	-3.0	-6.0	-8.367856967785874
-2.0	2.5	-7.461538461538462	-10.0	-7.64434538227241
-2.0	2.5	-7.017094017094017	-9.555555555555555	-7.64434538227241
-2.0	2.5	-6.572649572649572	-9.11111111111111	-7.64434538227241
-2.0	2.5	-6.128205128205128	-8.666666666666666	-7.64434538227241
-2.0	2.5	-5.683760683760683	-8.222222222222221	-7.64434538227241
-2.0	2.5	-5.239316239316239	-7.777777777777778	-7.64434538227241
-2.0	2.5	-4.794871794871796	-7.333333333333334	-7.64434538227241
-2.0	2.5	-4.350427350427351	-6.888888888888889	-7.64434538227241
-2.0	2.5	-3.9059829059829063	-6.444444444444445	-7.64434538227241
-2.0	2.5	-3.4615384615384617	-6.0	-7.64434538227241
-2.0	2.5	-7.923076923076923	-10.0	-7.0191148780741095
-2.0	2.5	-7.478632478632479	-9.555555555555555	-7.0191148780741095
-2.0	2.5	-7.034188034188034	-9.11111111111111	-7.0191148780741095
-2.0	2.5	-6.589743589743589	-8.666666666666666	-7.0191148780741095
-2.0	2.5	-6.145299145299145	-8.222222222222221	-7.0191148780741095
-2.0	2.5	-5.700854700854701	-7.777777777777778	-7.0191148780741095
-2.0	2.5	-5.256410256410257	-7.333333333333334	-7.0191148780741095
-2.0	2.5	-4.811965811965813	-6.888888888888889	-7.0191148780741095
-2.0	2.5	-4.367521367521368	-6.444444444444445	-7.0191148780741095
-2.0	2.5	-3.9230769230769234	-6.0	-7.0191148780741095
-2.0	2.5	-8.384615384615385	-10.0	-6.504268073089948
-2.0	2.5	-7.94017094017094	-9.555555555555555	-6.504268073089948
-2.0	2.5	-7.495726495726496	-9.11111111111111	-6.504268073089948
-2.0	2.5	-7.051282051282051	-8.666666666666666	-6.504268073089948
-2.0	2.5	-6.6068376068376065	-8.222222222222221	-6.504268073089948
-2.0	2.5	-6.162393162393162	-7.777777777777778	-6.504268073089948
-2.0	2.5	-5.717948717948719	-7.333333333333334	-6.504268073089948
-2.0	2.5	-5.273504273504274	-6.888888888888889	-6.504268073089948
-2.0	2.5	-4.82905982905983	-6.444444444444445	-6.504268073089948
-2.0	2.5	-4.384615384615385	-6.0	-6.504268073089948
-2.0	2.5	-8.846153846153847	-10.0	-6.109761234130168
-2.0	2.5	-8.401709401709402	-9.555555555555555	-6.109761234130168
-2.0	2.5	-7.957264957264957	-9.11111111111111	-6.109761234130168
-2.0	2.5	-7.512820512820513	-8.666666666666666	-6.109761234130168
-2.0	2.5	-7.068376068376068	-8.222222222222221	-6.109761234130168
-2.0	2.5	-6.6239316239316235	-7.777777777777778	-6.109761234130168
-2.0	2.5	-6.179487179487181	-7.333333333333334	-6.109761234130168
-2.0	2.5	-5.735042735042736	-6.888888888888889	-6.109761234130168
-2.0	2.5	-5.290598290598291	-6.444444444444445	-6.109761234130168
-2.0	2.5	-4.846153846153847	-6.0	-6.109761234130168
-2.0	2.5	-9.307692307692308	-10.0	-5.844297156248069
-2.0	2.5	-8.863247863247864	-9.555555555555555	-5.844297156248069
-2.0	2.5	-8.418803418803419	-9.11111111111111	-5.844297156248069
-2.0	2.5	-7.9743589743589745	-8.666666666666666	-5.844297156248069
-2.0	2.5	-7.52991452991453	-8.222222222222221	-5.844297156248069
-2.0	2.5	-7.085470085470085	-7.777777777777778	-5.844297156248069
-2.0	2.5	-6.641025641025642	-7.333333333333334	-5.844297156248069
-2.0	2.5	-6.196581196581198	-6.888888888888889	-5.844297156248069
-2.0	2.5	-5.752136752136753	-6.444444444444445	-5.844297156248069
-2.0	2.5	-5.307692307692308	-6.0	-5.844297156248069
-2.0	2.5	-9.76923076923077	-10.0	-5.714949669348633
-2.0	2.5	-9.324786324786324	-9.555555555555555	-5.714949669348633
-2.0	2.5	-8.88034188034188	-9.11111111111111	-5.714949669348633
-2.0	2.5	-8.435897435897434	-8.666666666666666	-5.714949669348633
-2.0	2.5	-7.991452991452991	-8.222222222222221	-5.714949669348633
-2.0	2.5	-7.547008547008547	-7.777777777777778	-5.714949669348633
-2.0	2.5	-7.102564102564103	-7.333333333333334	-5.714949669348633
-2.0	2.5	-6.6581196581196584	-6.888888888888889	-5.714949669348633
-2.0	2.5	-6.213675213675214	-6.444444444444445	-5.714949669348633
-2.0	2.5	-5.769230769230769	-6.0	-5.714949669348633
-2.0	2.5	-10.23076923076923	-10.0	-5.727096280347832
-2.0	2.5	-9.786324786324787	-9.555555555555555	-5.727096280347832
-2.0	2.5	-9.34188034188034	-9.11111111111111	-5.727096280347832
-2.0	2.5	-8.897435897435898	-8.666666666666666	-5.727096280347832
-2.0	2.5	-8.452991452991451	-8.222222222222221	-5.727096280347832
-2.0	2.5	-8.008547008547009	-7.777777777777778	-5.727096280347832
-2.0	2.5	-7.564102564102565	-7.333333333333334	-5.727096280347832
-2.0	2.5	-7.11965811965812	-6.888888888888889	-5.727096280347832
-2.0	2.5	-6.6752136752136755	-6.444444444444445	-5.727096280347832
-2.0	2.5	-6.230769230769231	-6.0	-5.727096280347832
-2.0	2.5	-10.692307692307693	-10.0	-5.887404902175367
-2.0	2.5	-10.247863247863247	-9.555555555555555	-5.887404902175367
-2.0	2.5	-9.803418803418804	-9.11111111111111	-5.887404902175367
-2.0	2.5	-9.358974358974358	-8.666666666666666	-5.887404902175367
-2.0	2.5	-8.914529914529915	-8.222222222222221	-5.887404902175367
-2.0	2.5	-8.47008547008547	-7.777777777777778	-5.887404902175367
-2.0	2.5	-8.025641025641026	-7.333333333333334	-5.887404902175367
-2.0	2.5	-7.581196581196582	-6.888888888888889	-5.887404902175367
-2.0	2.5	-7.136752136752137	-6.444444444444445	-5.887404902175367
-2.0	2.5	-6.6923076923076925	-6.0	-5.887404902175367
-2.0	2.5	-11.153846153846153	-10.0	-6.195169347423997
-2.0	2.5	-10.70940170940171	-9.555555555555555	-6.195169347423997
-2.0	2.5	-10.264957264957264	-9.11111111111111	-6.195169347423997
-2.0	2.5	-9.820512820512821	-8.666666666666666	-6.195169347423997
-2.0	2.5	-9.376068376068375	-8.222222222222221	-6.195169347423997
-2.0	2.5	-8.931623931623932	-7.777777777777778	-6.195169347423997
-2.0	2.5	-8.487179487179489	-7.333333333333334	-6.195169347423997
-2.0	2.5	-8.042735042735043	-6.888888888888889	-6.195169347423997
-2.0	2.5	-7.598290598290599	-6.444444444444445	-6.195169347423997
-2.0	2.5	-7.153846153846154	-6.0	-6.195169347423997
-2.0	2.5	-11.615384615384617	-10.0	-6.656396719147244
-2.0	2.5	-11.17094017094017	-9.555555555555555	-6.656396719147244
-2.0	2.5	-10.726495726495727	-9.11111111111111	-6.656396719147244
-2.0	2.5	-10.282051282051281	-8.666666666666666	-6.656396719147244
-2.0	2.5	-9.837606837606838	-8.222222222222221	-6.656396719147244
-2.0	2.5	-9.393162393162394	-7.777777777777778	-6.656396719147244
-2.0	2.5	-8.948717948717949	-7.333333333333334	-6.656396719147244
-2.0	2.5	-8.504273504273506	-6.888888888888889	-6.656396719147244
-2.0	2.5	-8.05982905982906	-6.444444444444445	-6.656396719147244
-2.0	2.5	-7.615384615384616	-6.0	-6.656396719147244
-2.0	2.5	-12.076923076923077	-10.0	-7.267256691843652
-2.0	2.5	-11.632478632478634	-9.555555555555555	-7.267256691843652
-2.0	2.5	-11.188034188034187	-9.11111111111111	-7.267256691843652
-2.0	2.5	-10.743589743589745	-8.666666666666666	-7.267256691843652
-2.0	2.5	-10.299145299145298	-8.222222222222221	-7.267256691843652
-2.0	2.5	-9.854700854700855	-7.777777777777778	-7.267256691843652
-2.0	2.5	-9.410256410256412	-7.333333333333334	-7.267256691843652
-2.0	2.5	-8.965811965811966	-6.888888888888889	-7.267256691843652
-2.0	2.5	-8.521367521367523	-6.444444444444445	-7.267256691843652
-2.0	2.5	-8.076923076923077	-6.0	-7.267256691843652
-2.0	2.5	-12.538461538461538	-10.0	-8.044649802405518
-2.0	2.5	-12.094017094017094	-9.555555555555555	-8.044649802405518
-2.0	2.5	-11.649572649572649	-9.11111111111111	-8.044649802405518
-2.0	2.5	-11.205128205128204	-8.666666666666666	-8.044649802405518
-2.0	2.5	-10.76068376068376	-8.222222222222221	-8.044649802405518
-2.0	2.5	-10.316239316239315	-7.777777777777778	-8.044649802405518
-2.0	2.5	-9.871794871794872	-7.333333333333334	-8.044649802405518
-2.0	2.5	-9.427350427350428	-6.888888888888889	-8.044649802405518
-2.0	2.5	-8.982905982905983	-6.444444444444445	-8.044649802405518
-2.0	2.5	-8.538461538461538	-6.0	-8.044649802405518
-2.0	2.5	-13.0	-10.0	-8.91803195598881
-2.0	2.5	-12.555555555555555	-9.555555555555555	-8.91803195598881
-2.0	2.5	-12.11111111111111	-9.11111111111111	-8.91803195598881
-2.0	2.5	-11.666666666666666	-8.666666666666666	-8.91803195598881
-2.0	2.5	-11.222222222222221	-8.222222222222221	-8.91803195598881
-2.0	2.5	-10.777777777777779	-7.777777777777778	-8.91803195598881
-2.0	2.5	-10.333333333333334	-7.333333333333334	-8.91803195598881
-2.0	2.5	-9.88888888888889	-6.888888888888889	-8.91803195598881
-2.0	2.5	-9.444444444444445	-6.444444444444445	-8.91803195598881
-2.0	2.5	-9.0	-6.0	-8.91803195598881
-1.0	0.5	-7.0	-10.0	-8.78848528498884
-1.0	0.5	-6.555555555555555	-9.555555555555555	-8.78848528498884
-1.0	0.5	-6.111111111111111	-9.11111111111111	-8.78848528498884
-1.0	0.5	-5.666666666666666	-8.666666666666666	-8.78848528498884
-1.0	0.5	-5.222222222222221	-8.222222222222221	-8.78848528498884
-1.0	0.5	-4.777777777777778	-7.777777777777778	-8.78848528498884
-1.0	0.5	-4.333333333333334	-7.333333333333334	-8.78848528498884
-1.0	0.5	-3.8888888888888893	-6.888888888888889	-8.78848528498884
-1.0	0.5	-3.4444444444444446	-6.444444444444445	-8.78848528498884
-1.0	0.5	-3.0	-6.0	-8.78848528498884
-1.0	0.5	-7.461538461538462	-10.0	-7.736555585211344
-1.0	0.5	-7.017094017094017	-9.555555555555555	-7.736555585211344
-1.0	0.5	-6.572649572649572	-9.11111111111111	-7.736555585211344
-1.0	0.5	-6.128205128205128	-8.666666666666666	-7.736555585211344
-1.0	0.5	-5.683760683760683	-8.222222222222221	-7.736555585211344
-1.0	0.5	-5.239316239316239	-7.777777777777778	-7.736555585211344
-1.0	0.5	-4.794871794871796	-7.333333333333334	-7.736555585211344
-1.0	0.5	-4.350427350427351	-6.888888888888889	-7.736555585211344
-1.0	0.5	-3.9059829059829063	-6.444444444444445	-7.736555585211344
-1.0	0.5	-3.4615384615384617	-6.0	-7.736555585211344
-1.0	0.5	-7.923076923076923	-10.0	-6.54335834972456
-1.0	0.5	-7.478632478632479	-9.555555555555555	-6.54335834972456
-1.0	0.5	-7.034188034188034	-9.11111111111111	-6.54335834972456
-1.0	0.5	-6.589743589743589	-8.666666666666666	-6.54335834972456
-1.0	0.5	-6.145299145299145	-8.222222222222221	-6.54335834972456
-1.0	0.5	-5.700854700854701	-7.777777777777778	-6.54335834972456
-1.0	0.5	-5.256410256410257	-7.333333333333334	-6.54335834972456
-1.0	0.5	-4.811965811965813	-6.888888888888889	-6.54335834972456
-1.0	0.5	-4.367521367521368	-6.444444444444445	-6.54335834972456
-1.0	0.5	-3.9230769230769234	-6.0	-6.54335834972456
-1.0	0.5	-8.384615384615385	-10.0	-5.399722397061728
-1.0	0.5	-7.94017094017094	-9.555555555555555	-5.399722397061728
-1.0	0.5	-7.495726495726496	-9.11111111111111	-5.399722397061728
-1.0	0.5	-7.051282051282051	-8.666666666666666	-5.399722397061728
-1.0	0.5	-6.6068376068376065	-8.222222222222221	-5.399722397061728
-1.0	0.5	-6.162393162393162	-7.777777777777778	-5.399722397061728
-1.0	0.5	-5.717948717948719	-7.333333333333334	-5.399722397061728
-1.0	0.5	-5.273504273504274	-6.888888888888889	-5.399722397061728
-1.0	0.5	-4.82905982905983	-6.444444444444445	-5.399722397061728
-1.0	0.5	-4.384615384615385	-6.0	-5.399722397061728
-1.0	0.5	-8.846153846153847	-10.0	-4.32495598299499
-1.0	0.5	-8.401709401709402	-9.555555555555555	-4.32495598299499
-1.0	0.5	-7.957264957264957	-9.11111111111111	-4.32495598299499
-1.0	0.5	-7.512820512820513	-8.666666666666666	-4.32495598299499
-1.0	0.5	-7.068376068376068	-8.222222222222221	-4.32495598299499
-1.0	0.5	-6.6239316239316235	-7.777777777777778	-4.32495598299499
-1.0	0.5	-6.179487179487181	-7.333333333333334	-4.32495598299499
-1.0	0.5	-5.735042735042736	-6.888888888888889	-4.32495598299499
-1.0	0.5	-5.290598290598291	-6.444444444444445	-4.32495598299499
-1.0	0.5	-4.846153846153847	-6.0	-4.32495598299499
-1.0	0.5	-9.307692307692308	-10.0	-3.40929192011952
-1.0	0.5	-8.863247863247864	-9.555555555555555	-3.40929192011952
-1.0	0.5	-8.418803418803419	-9.11111111111111	-3.40929192011952
-1.0	0.5	-7.9743589743589745	-8.666666666666666	-3.40929192011952
-1.0	0.5	-7.52991452991453	-8.222222222222221	-3.40929192011952
-1.0	0.5	-7.085470085470085	-7.777777777777778	-3.40929192011952
-1.0	0.5	-6.641025641025642	-7.333333333333334	-3.40929192011952
-1.0	0.5	-6.196581196581198	-6.888888888888889	-3.40929192011952
-1.0	0.5	-5.752136752136753	-6.444444444444445	-3.40929192011952
-1.0	0.5	-5.307692307692308	-6.0	-3.40929192011952
-1.0	0.5	-9.76923076923077	-10.0	-2.9343390558869635
-1.0	0.5	-9.324786324786324	-9.555555555555555	-2.9343390558869635
-1.0	0.5	-8.88034188034188	-9.11111111111111	-2.9343390558869635
-1.0	0.5	-8.435897435897434	-8.666666666666666	-2.9343390558869635
-1.0	0.5	-7.991452991452991	-8.222222222222221	-2.9343390558869635
-1.0	0.5	-7.547008547008547	-7.777777777777778	-2.9343390558869635
-1.0	0.5	-7.102564102564103	-7.333333333333334	-2.9343390558869635
-1.0	0.5	-6.6581196581196584	-6.888888888888889	-2.9343390558869635
-1.0	0.5	-6.213675213675214	-6.444444444444445	-2.9343390558869635
-1.0	0.5	-5.769230769230769	-6.0	-2.9343390558869635
-1.0	0.5	-10.23076923076923	-10.0	-2.7572358146392424
-1.0	0.5	-9.786324786324787	-9.555555555555555	-2.7572358146392424
-1.0	0.5	-9.34188034188034	-9.11111111111111	-2.7572358146392424
-1.0	0.5	-8.897435897435898	-8.666666666666666	-2.7572358146392424
-1.0	0.5	-8.452991452991451	-8.222222222222221	-2.7572358146392424
-1.0	0.5	-8.008547008547009	-7.777777777777778	-2.7572358146392424
-1.0	0.5	-7.564102564102565	-7.333333333333334	-2.7572358146392424
-1.0	0.5	-7.11965811965812	-6.888888888888889	-2.7572358146392424
-1.0	0.5	-6.6752136752136755	-6.444444444444445	-2.7572358146392424
-1.0	0.5	-6.230769230769231	-6.0	-2.7572358146392424
-1.0	0.5	-10.692307692307693	-10.0	-5.88986234367791
-1.0	0.5	-10.247863247863247	-9.555555555555555	-5.88986234367791
-1.0	0.5	-9.803418803418804	-9.11111111111111	-5.88986234367791
-1.0	0.5	-9.358974358974358	-8.666666666666666	-5.88986234367791
-1.0	0.5	-8.914529914529915	-8.222222222222221	-5.88986234367791
-1.0	0.5	-8.47008547008547	-7.777777777777778	-5.88986234367791
-1.0	0.5	-8.025641025641026	-7.333333333333334	-5.88986234367791
-1.0	0.5	-7.581196581196582	-6.888888888888889	-5.88986234367791
-1.0	0.5	-7.136752136752137	-6.444444444444445	-5.88986234367791
-1.0	0.5	-6.6923076923076925	-6.0	-5.88986234367791
-1.0	0.5	-11.153846153846153	-10.0	-11.87035850936052
-1.0	0.5	-10.70940170940171	-9.555555555555555	-11.87035850936052
-1.0	0.5	-10.264957264957264	-9.11111111111111	-11.87035850936052
-1.0	0.5	-9.820512820512821	-8.666666666666666	-11.87035850936052
-1.0	0.5	-9.376068376068375	-8.222222222222221	-11.87035850936052
-1.0	0.5	-8.931623931623932	-7.777777777777778	-11.87035850936052
-1.0	0.5	-8.487179487179489	-7.333333333333334	-11.87035850936052
-1.0	0.5	-8.042735042735043	-6.888888888888889	-11.87035850936052
-1.0	0.5	-7.598290598290599	-6.444444444444445	-11.87035850936052
-1.0	0.5	-7.153846153846154	-6.0	-11.87035850936052
-1.0	0.5	-11.615384615384617	-10.0	-19.80675219815057
-1.0	0.5	-11.17094017094017	-9.555555555555555	-19.80675219815057
-1.0	0.5	-10.726495726495727	-9.11111111111111	-19.80675219815057
-1.0	0.5	-10.282051282051281	-8.666666666666666	-19.80675219815057
-1.0	0.5	-9.837606837606838	-8.222222222222221	-19.80675219815057
-1.0	0.5	-9.393162393162394	-7.777777777777778	-19.80675219815057
-1.0	0.5	-8.948717948717949	-7.333333333333334	-19.80675219815057
-1.0	0.5	-8.504273504273506	-6.888888888888889	-19.80675219815057
-1.0	0.5	-8.05982905982906	-6.444444444444445	-19.80675219815057
-1.0	0.5	-7.615384615384616	-6.0	-19.80675219815057
-1.0	0.5	-12.076923076923077	-10.0	-29.509899737455054
-1.0	0.5	-11.632478632478634	-9.555555555555555	-29.509899737455054
-1.0	0.5	-11.188034188034187	-9.11111111111111	-29.509899737455054
-1.0	0.5	-10.743589743589745	-8.666666666666666	-29.509899737455054
-1.0	0.5	-10.299145299145298	-8.222222222222221	-29.509899737455054
-1.0	0.5	-9.854700854700855	-7.777777777777778	-29.509899737455054
-1.0	0.5	-9.410256410256412	-7.333333333333334	-29.509899737455054
-1.0	0.5	-8.965811965811966	-6.888888888888889	-29.509899737455054
-1.0	0.5	-8.521367521367523	-6.444444444444445	-29.509899737455054
-1.0	0.5	-8.076923076923077	-6.0	-29.509899737455054
-1.0	0.5	-12.538461538461538	-10.0	-41.5034041919435
-1.0	0.5	-12.094017094017094	-9.555555555555555	-41.5034041919435
-1.0	0.5	-11.649572649572649	-9.11111111111111	-41.5034041919435
-1.0	0.5	-11.205128205128204	-8.666666666666666	-41.5034041919435
-1.0	0.5	-10.76068376068376	-8.222222222222221	-41.5034041919435
-1.0	0.5	-10.316239316239315	-7.777777777777778	-41.5034041919435
-1.0	0.5	-9.871794871794872	-7.333333333333334	-41.5034041919435
-1.0	0.5	-9.427350427350428	-6.888888888888889	-41.5034041919435
-1.0	0.5	-8.982905982905983	-6.444444444444445	-41.5034041919435
-1.0	0.5	-8.538461538461538	-6.0	-41.5034041919435
-1.0	0.5	-13.0	-10.0	-54.83978561274571
-1.0	0.5	-12.555555555555555	-9.555555555555555	-54.83978561274571
-1.0	0.5	-12.11111111111111	-9.11111111111111	-54.83978561274571
-1.0	0.5	-11.666666666666666	-8.666666666666666	-54.83978561274571
-1.0	0.5	-11.222222222222221	-8.222222222222221	-54.83978561274571
-1.0	0.5	-10.777777777777779	-7.777777777777778	-54.83978561274571
-1.0	0.5	-10.333333333333334	-7.333333333333334	-54.83978561274571
-1.0	0.5	-9.88888888888889	-6.888888888888889	-54.83978561274571
-1.0	0.5	-9.444444444444445	-6.444444444444445	-54.83978561274571
-1.0	0.5	-9.0	-6.0	-54.83978561274571
-1.0	1.0	-7.0	-10.0	-8.582725308422106
-1.0	1.0	-6.555555555555555	-9.555555555555555	-8.582725308422106
-1.0	1.0	-6.111111111111111	-9.11111111111111	-8.582725308422106
-1.0	1.0	-5.666666666666666	-8.666666666666666	-8.582725308422106
-1.0	1.0	-5.222222222222221	-8.222222222222221	-8.582725308422106
-1.0	1.0	-4.777777777777778	-7.777777777777778	-8.582725308422106
-1.0	1.0	-4.333333333333334	-7.333333333333334	-8.582725308422106
-1.0	1.0	-3.8888888888888893	-6.888888888888889	-8.582725308422106
-1.0	1.0	-3.4444444444444446	-6.444444444444445	-8.582725308422106
-1.0	1.0	-3.0	-6.0	-8.582725308422106
-1.0	1.0	-7.461538461538462	-10.0	-7.498368002811761
-1.0	1.0	-7.017094017094017	-9.555555555555555	-7.498368002811761
-1.0	1.0	-6.572649572649572	-9.11111111111111	-7.498368002811761
-1.0	1.0	-6.128205128205128	-8.666666666666666	-7.498368002811761
-1.0	1.0	-5.683760683760683	-8.222222222222221	-7.498368002811761
-1.0	1.0	-5.239316239316239	-7.777777777777778	-7.498368002811761
-1.0	1.0	-4.794871794871796	-7.333333333333334	-7.498368002811761
-1.0	1.0	-4.350427350427351	-6.888888888888889	-7.498368002811761
-1.0	1.0	-3.9059829059829063	-6.444444444444445	-7.498368002811761
-1.0	1.0	-3.4615384615384617	-6.0	-7.498368002811761
-1.0	1.0	-7.923076923076923	-10.0	-6.351451898389854
-1.0	1.0	-7.478632478632479	-9.555555555555555	-6.351451898389854
-1.0	1.0	-7.034188034188034	-9.11111111111111	-6.351451898389854
