log10_mu	log10_k	f	spectrum
-12.500000	  7.000000	 -8.000000	-26.984315
-12.500000	  7.000000	 -7.950000	-26.814410
-12.500000	  7.000000	 -7.900000	-26.656984
-12.500000	  7.000000	 -7.850000	-26.510300
-12.500000	  7.000000	 -7.800000	-26.372843
-12.500000	  7.000000	 -7.750000	-26.243299
-12.500000	  7.000000	 -7.700000	-26.120529
-12.500000	  7.000000	 -7.650000	-26.003552
-12.500000	  7.000000	 -7.600000	-25.891525
-12.500000	  7.000000	 -7.550000	-25.783722
-12.500000	  7.000000	 -7.500000	-25.679523
-12.500000	  7.000000	 -7.450000	-25.578395
-12.500000	  7.000000	 -7.400000	-25.479885
-12.500000	  7.000000	 -7.350000	-25.383603
-12.500000	  7.000000	 -7.300000	-25.289219
-12.500000	  7.000000	 -7.250000	-25.196449
-12.500000	  7.000000	 -7.200000	-25.105053
-12.500000	  7.000000	 -7.150000	-25.014825
-12.500000	  7.000000	 -7.100000	-24.925592
-12.500000	  7.000000	 -7.050000	-24.837204
-12.500000	  7.000000	 -7.000000	-24.749536
-12.500000	  7.100000	-10.000000	-69.237828
-12.500000	  7.100000	 -9.950000	-65.584219
-12.500000	  7.100000	 -9.900000	-61.257712
-12.500000	  7.100000	 -9.850000	-57.402794
-12.500000	  7.100000	 -9.800000	-53.967973
-12.500000	  7.100000	 -9.750000	-50.907320
-12.500000	  7.100000	 -9.700000	-48.179934
-12.500000	  7.100000	 -9.650000	-45.749388
-12.500000	  7.100000	 -9.600000	-43.583236
-12.500000	  7.100000	 -9.550000	-41.652580
-12.500000	  7.100000	 -9.500000	-39.931676
-12.500000	  7.100000	 -9.450000	-38.397589
-12.500000	  7.100000	 -9.400000	-37.029884
-12.500000	  7.100000	 -9.350000	-35.810348
-12.500000	  7.100000	 -9.300000	-34.722750
-12.500000	  7.100000	 -9.250000	-33.752622
-12.500000	  7.100000	 -9.200000	-32.887061
-12.500000	  7.100000	 -9.150000	-32.114563
-12.500000	  7.100000	 -9.100000	-31.424863
-12.500000	  7.100000	 -9.050000	-30.808803
-12.500000	  7.100000	 -9.000000	-30.258206
-12.500000	  7.100000	 -8.950000	-29.765765
-12.500000	  7.100000	 -8.900000	-29.324948
-12.500000	  7.100000	 -8.850000	-28.929904
-12.500000	  7.100000	 -8.800000	-28.575385
-12.500000	  7.100000	 -8.750000	-28.256673
-12.500000	  7.100000	 -8.700000	-27.969526
-12.500000	  7.100000	 -8.650000	-27.710123
-12.500000	  7.100000	 -8.600000	-27.475027
-12.500000	  7.100000	 -8.550000	-27.261158
-12.500000	  7.100000	 -8.500000	-27.065761
-12.500000	  7.100000	 -8.450000	-26.886387
-12.500000	  7.100000	 -8.400000	-26.720869
-12.500000	  7.100000	 -8.350000	-26.567302
-12.500000	  7.100000	 -8.300000	-26.424018
-12.500000	  7.100000	 -8.250000	-26.289564
-12.500000	  7.100000	 -8.200000	-26.162680
-12.500000	  7.100000	 -8.150000	-26.042277
-12.500000	  7.100000	 -8.100000	-25.927415
-12.500000	  7.100000	 -8.050000	-25.817285
-12.500000	  7.100000	 -8.000000	-25.711193
-12.500000	  7.100000	 -7.950000	-25.608544
-12.500000	  7.100000	 -7.900000	-25.508827
-12.500000	  7.100000	 -7.850000	-25.411607
-12.500000	  7.100000	 -7.800000	-25.316510
-12.500000	  7.100000	 -7.750000	-25.223217
-12.500000	  7.100000	 -7.700000	-25.131456
-12.500000	  7.100000	 -7.650000	-25.040995
-12.500000	  7.100000	 -7.600000	-24.951636
-12.500000	  7.100000	 -7.550000	-24.863211
-12.500000	  7.100000	 -7.500000	-24.775576
-12.500000	  7.100000	 -7.450000	-24.688611
-12.500000	  7.100000	 -7.400000	-24.602211
-12.500000	  7.100000	 -7.350000	-24.516289
-12.500000	  7.100000	 -7.300000	-24.429356
-12.500000	  7.100000	 -7.250000	-24.340271
-12.500000	  7.100000	 -7.200000	-24.251552
-12.500000	  7.100000	 -7.150000	-24.162912
-12.500000	  7.100000	 -7.100000	-24.074403
-12.500000	  7.100000	 -7.050000	-23.985755
-12.500000	  7.100000	 -7.000000	-23.896786
-12.500000	  7.200000	-10.000000	-40.198218
-12.500000	  7.200000	 -9.950000	-38.635577
-12.500000	  7.200000	 -9.900000	-37.242442
-12.500000	  7.200000	 -9.850000	-36.000263
-12.500000	  7.200000	 -9.800000	-34.892507
-12.500000	  7.200000	 -9.750000	-33.904434
-12.500000	  7.200000	 -9.700000	-33.022905
-12.500000	  7.200000	 -9.650000	-32.236202
-12.500000	  7.200000	 -9.600000	-31.533871
-12.500000	  7.200000	 -9.550000	-30.906584
-12.500000	  7.200000	 -9.500000	-30.346016
-12.500000	  7.200000	 -9.450000	-29.844728
-12.500000	  7.200000	 -9.400000	-29.396069
-12.500000	  7.200000	 -9.350000	-28.994084
-12.500000	  7.200000	 -9.300000	-28.633435
-12.500000	  7.200000	 -9.250000	-28.309322
-12.500000	  7.200000	 -9.200000	-28.017431
-12.500000	  7.200000	 -9.150000	-27.753876
-12.500000	  7.200000	 -9.100000	-27.515162
-12.500000	  7.200000	 -9.050000	-27.298152
-12.500000	  7.200000	 -9.000000	-27.100040
-12.500000	  7.200000	 -8.950000	-26.918329
-12.500000	  7.200000	 -8.900000	-26.750808
-12.500000	  7.200000	 -8.850000	-26.595531
-12.500000	  7.200000	 -8.800000	-26.450793
-12.500000	  7.200000	 -8.750000	-26.315108
-12.500000	  7.200000	 -8.700000	-26.187185
-12.500000	  7.200000	 -8.650000	-26.065907
-12.500000	  7.200000	 -8.600000	-25.950312
-12.500000	  7.200000	 -8.550000	-25.839571
-12.500000	  7.200000	 -8.500000	-25.732971
-12.500000	  7.200000	 -8.450000	-25.629902
-12.500000	  7.200000	 -8.400000	-25.529840
-12.500000	  7.200000	 -8.350000	-25.432337
-12.500000	  7.200000	 -8.300000	-25.337009
-12.500000	  7.200000	 -8.250000	-25.243530
-12.500000	  7.200000	 -8.200000	-25.151619
-12.500000	  7.200000	 -8.150000	-25.061039
-12.500000	  7.200000	 -8.100000	-24.971586
-12.500000	  7.200000	 -8.050000	-24.883088
-12.500000	  7.200000	 -8.000000	-24.795396
-12.500000	  7.200000	 -7.950000	-24.708387
-12.500000	  7.200000	 -7.900000	-24.621954
-12.500000	  7.200000	 -7.850000	-24.536007
-12.500000	  7.200000	 -7.800000	-24.450469
-12.500000	  7.200000	 -7.750000	-24.361454
-12.500000	  7.200000	 -7.700000	-24.272430
-12.500000	  7.200000	 -7.650000	-24.183632
-12.500000	  7.200000	 -7.600000	-24.094884
-12.500000	  7.200000	 -7.550000	-24.006029
-12.500000	  7.200000	 -7.500000	-23.916863
-12.500000	  7.200000	 -7.450000	-23.827384
-12.500000	  7.200000	 -7.400000	-23.736581
-12.500000	  7.200000	 -7.350000	-23.645687
-12.500000	  7.200000	 -7.300000	-23.554286
-12.500000	  7.200000	 -7.250000	-23.462377
-12.500000	  7.200000	 -7.200000	-23.370345
-12.500000	  7.200000	 -7.150000	-23.278470
-12.500000	  7.200000	 -7.100000	-23.187017
-12.500000	  7.200000	 -7.050000	-23.096371
-12.500000	  7.200000	 -7.000000	-23.006618
-12.500000	  7.300000	-10.000000	-30.413570
-12.500000	  7.300000	 -9.950000	-29.904870
-12.500000	  7.300000	 -9.900000	-29.449632
-12.500000	  7.300000	 -9.850000	-29.041818
-12.500000	  7.300000	 -9.800000	-28.676008
-12.500000	  7.300000	 -9.750000	-28.347339
-12.500000	  7.300000	 -9.700000	-28.051434
-12.500000	  7.300000	 -9.650000	-27.784353
-12.500000	  7.300000	 -9.600000	-27.542552
-12.500000	  7.300000	 -9.550000	-27.322847
-12.500000	  7.300000	 -9.500000	-27.122391
-12.500000	  7.300000	 -9.450000	-26.938647
-12.500000	  7.300000	 -9.400000	-26.769367
-12.500000	  7.300000	 -9.350000	-26.612570
-12.500000	  7.300000	 -9.300000	-26.466522
-12.500000	  7.300000	 -9.250000	-26.329708
-12.500000	  7.300000	 -9.200000	-26.200812
-12.500000	  7.300000	 -9.150000	-26.078697
-12.500000	  7.300000	 -9.100000	-25.962379
-12.500000	  7.300000	 -9.050000	-25.851013
-12.500000	  7.300000	 -9.000000	-25.743871
-12.500000	  7.300000	 -8.950000	-25.640330
-12.500000	  7.300000	 -8.900000	-25.539856
-12.500000	  7.300000	 -8.850000	-25.441989
-12.500000	  7.300000	 -8.800000	-25.346339
-12.500000	  7.300000	 -8.750000	-25.252571
-12.500000	  7.300000	 -8.700000	-25.160400
-12.500000	  7.300000	 -8.650000	-25.069580
-12.500000	  7.300000	 -8.600000	-24.979906
-12.500000	  7.300000	 -8.550000	-24.891199
-12.500000	  7.300000	 -8.500000	-24.803309
-12.500000	  7.300000	 -8.450000	-24.716108
-12.500000	  7.300000	 -8.400000	-24.629487
-12.500000	  7.300000	 -8.350000	-24.543354
-12.500000	  7.300000	 -8.300000	-24.457630
-12.500000	  7.300000	 -8.250000	-24.369608
-12.500000	  7.300000	 -8.200000	-24.280241
-12.500000	  7.300000	 -8.150000	-24.191135
-12.500000	  7.300000	 -8.100000	-24.102001
-12.500000	  7.300000	 -8.050000	-24.012907
-12.500000	  7.300000	 -8.000000	-23.923573
-12.500000	  7.300000	 -7.950000	-23.833861
-12.500000	  7.300000	 -7.900000	-23.742929
-12.500000	  7.300000	 -7.850000	-23.651753
-12.500000	  7.300000	 -7.800000	-23.560039
-12.500000	  7.300000	 -7.750000	-23.467740
-12.500000	  7.300000	 -7.700000	-23.375203
-12.500000	  7.300000	 -7.650000	-23.282707
-12.500000	  7.300000	 -7.600000	-23.190519
-12.500000	  7.300000	 -7.550000	-23.099065
-12.500000	  7.300000	 -7.500000	-23.008835
-12.500000	  7.300000	 -7.450000	-22.918988
-12.500000	  7.300000	 -7.400000	-22.829833
-12.500000	  7.300000	 -7.350000	-22.741069
-12.500000	  7.300000	 -7.300000	-22.652442
-12.500000	  7.300000	 -7.250000	-22.563849
-12.500000	  7.300000	 -7.200000	-22.475312
-12.500000	  7.300000	 -7.150000	-22.386722
-12.500000	  7.300000	 -7.100000	-22.298136
-12.500000	  7.300000	 -7.050000	-22.209537
-12.500000	  7.300000	 -7.000000	-22.120887
-12.500000	  7.400000	-10.000000	-27.111219
-12.500000	  7.400000	 -9.950000	-26.928129
-12.500000	  7.400000	 -9.900000	-26.759381
-12.500000	  7.400000	 -9.850000	-26.603008
-12.500000	  7.400000	 -9.800000	-26.457285
-12.500000	  7.400000	 -9.750000	-26.320707
-12.500000	  7.400000	 -9.700000	-26.191969
-12.500000	  7.400000	 -9.650000	-26.069938
-12.500000	  7.400000	 -9.600000	-25.953639
-12.500000	  7.400000	 -9.550000	-25.842233
-12.500000	  7.400000	 -9.500000	-25.734998
-12.500000	  7.400000	 -9.450000	-25.631314
-12.500000	  7.400000	 -9.400000	-25.530650
-12.500000	  7.400000	 -9.350000	-25.432554
-12.500000	  7.400000	 -9.300000	-25.336635
-12.500000	  7.400000	 -9.250000	-25.242563
-12.500000	  7.400000	 -9.200000	-25.150055
-12.500000	  7.400000	 -9.150000	-25.058870
-12.500000	  7.400000	 -9.100000	-24.968801
-12.500000	  7.400000	 -9.050000	-24.879674
-12.500000	  7.400000	 -9.000000	-24.791341
-12.500000	  7.400000	 -8.950000	-24.703675
-12.500000	  7.400000	 -8.900000	-24.616570
-12.500000	  7.400000	 -8.850000	-24.529936
-12.500000	  7.400000	 -8.800000	-24.443696
-12.500000	  7.400000	 -8.750000	-24.355184
-12.500000	  7.400000	 -8.700000	-24.265345
-12.500000	  7.400000	 -8.650000	-24.175765
-12.500000	  7.400000	 -8.600000	-24.086265
-12.500000	  7.400000	 -8.550000	-23.996690
-12.500000	  7.400000	 -8.500000	-23.906896
-12.500000	  7.400000	 -8.450000	-23.816750
-12.500000	  7.400000	 -8.400000	-23.726087
-12.500000	  7.400000	 -8.350000	-23.634628
-12.500000	  7.400000	 -8.300000	-23.542673
-12.500000	  7.400000	 -8.250000	-23.450166
-12.500000	  7.400000	 -8.200000	-23.358221
-12.500000	  7.400000	 -8.150000	-23.265437
-12.500000	  7.400000	 -8.100000	-23.172955
-12.500000	  7.400000	 -8.050000	-23.081087
-12.500000	  7.400000	 -8.000000	-22.990087
-12.500000	  7.400000	 -7.950000	-22.900195
-12.500000	  7.400000	 -7.900000	-22.810803
-12.500000	  7.400000	 -7.850000	-22.721772
-12.500000	  7.400000	 -7.800000	-22.632954
-12.500000	  7.400000	 -7.750000	-22.544212
-12.500000	  7.400000	 -7.700000	-22.455519
-12.500000	  7.400000	 -7.650000	-22.366870
-12.500000	  7.400000	 -7.600000	-22.278217
-12.500000	  7.400000	 -7.550000	-22.189561
-12.500000	  7.400000	 -7.500000	-22.100895
-12.500000	  7.400000	 -7.450000	-22.012184
-12.500000	  7.400000	 -7.400000	-21.923415
-12.500000	  7.400000	 -7.350000	-21.834591
-12.500000	  7.400000	 -7.300000	-21.745690
-12.500000	  7.400000	 -7.250000	-21.656713
-12.500000	  7.400000	 -7.200000	-21.567648
-12.500000	  7.400000	 -7.150000	-21.478491
-12.500000	  7.400000	 -7.100000	-21.389237
-12.500000	  7.400000	 -7.050000	-21.299879
-12.500000	  7.400000	 -7.000000	-21.210414
-12.500000	  7.500000	-10.000000	-25.701952
-12.500000	  7.500000	 -9.950000	-25.597726
-12.500000	  7.500000	 -9.900000	-25.496559
-12.500000	  7.500000	 -9.850000	-25.397997
-12.500000	  7.500000	 -9.800000	-25.301655
-12.500000	  7.500000	 -9.750000	-25.207199
-12.500000	  7.500000	 -9.700000	-25.114350
-12.500000	  7.500000	 -9.650000	-25.022867
-12.500000	  7.500000	 -9.600000	-24.932546
-12.500000	  7.500000	 -9.550000	-24.843213
-12.500000	  7.500000	 -9.500000	-24.754722
-12.500000	  7.500000	 -9.450000	-24.666947
-12.500000	  7.500000	 -9.400000	-24.579783
-12.500000	  7.500000	 -9.350000	-24.493138
-12.500000	  7.500000	 -9.300000	-24.406938
-12.500000	  7.500000	 -9.250000	-24.318198
-12.500000	  7.500000	 -9.200000	-24.228658
-12.500000	  7.500000	 -9.150000	-24.139407
-12.500000	  7.500000	 -9.100000	-24.050638
-12.500000	  7.500000	 -9.050000	-23.961521
-12.500000	  7.500000	 -9.000000	-23.872230
-12.500000	  7.500000	 -8.950000	-23.782631
-12.500000	  7.500000	 -8.900000	-23.691884
-12.500000	  7.500000	 -8.850000	-23.601705
-12.500000	  7.500000	 -8.800000	-23.510475
-12.500000	  7.500000	 -8.750000	-23.418649
-12.500000	  7.500000	 -8.700000	-23.326622
-12.500000	  7.500000	 -8.650000	-23.234632
-12.500000	  7.500000	 -8.600000	-23.142912
-12.500000	  7.500000	 -8.550000	-23.051948
-12.500000	  7.500000	 -8.500000	-22.961758
-12.500000	  7.500000	 -8.450000	-22.872387
-12.500000	  7.500000	 -8.400000	-22.783668
-12.500000	  7.500000	 -8.350000	-22.695311
-12.500000	  7.500000	 -8.300000	-22.607066
-12.500000	  7.500000	 -8.250000	-22.518858
-12.500000	  7.500000	 -8.200000	-22.430653
-12.500000	  7.500000	 -8.150000	-22.342467
-12.500000	  7.500000	 -8.100000	-22.254274
-12.500000	  7.500000	 -8.050000	-22.166059
-12.500000	  7.500000	 -8.000000	-22.077793
-12.500000	  7.500000	 -7.950000	-21.989458
-12.500000	  7.500000	 -7.900000	-21.901044
-12.500000	  7.500000	 -7.850000	-21.812540
-12.500000	  7.500000	 -7.800000	-21.723938
-12.500000	  7.500000	 -7.750000	-21.635230
-12.500000	  7.500000	 -7.700000	-21.546408
-12.500000	  7.500000	 -7.650000	-21.457468
-12.500000	  7.500000	 -7.600000	-21.368402
-12.500000	  7.500000	 -7.550000	-21.279207
-12.500000	  7.500000	 -7.500000	-21.189877
-12.500000	  7.500000	 -7.450000	-21.100410
-12.500000	  7.500000	 -7.400000	-21.010802
-12.500000	  7.500000	 -7.350000	-20.921048
-12.500000	  7.500000	 -7.300000	-20.831145
-12.500000	  7.500000	 -7.250000	-20.741093
-12.500000	  7.500000	 -7.200000	-20.650889
-12.500000	  7.500000	 -7.150000	-20.560532
-12.500000	  7.500000	 -7.100000	-20.470024
-12.500000	  7.500000	 -7.050000	-20.379366
-12.500000	  7.500000	 -7.000000	-20.288560
-12.500000	  7.600000	-10.000000	-24.717958
-12.500000	  7.600000	 -9.950000	-24.630868
-12.500000	  7.600000	 -9.900000	-24.544362
-12.500000	  7.600000	 -9.850000	-24.458349
-12.500000	  7.600000	 -9.800000	-24.372754
-12.500000	  7.600000	 -9.750000	-24.283728
-12.500000	  7.600000	 -9.700000	-24.194714
-12.500000	  7.600000	 -9.650000	-24.105939
-12.500000	  7.600000	 -9.600000	-24.017225
-12.500000	  7.600000	 -9.550000	-23.928409
-12.500000	  7.600000	 -9.500000	-23.839354
-12.500000	  7.600000	 -9.450000	-23.749919
-12.500000	  7.600000	 -9.400000	-23.659140
-12.500000	  7.600000	 -9.350000	-23.568328
-12.500000	  7.600000	 -9.300000	-23.477848
-12.500000	  7.600000	 -9.250000	-23.386064
-12.500000	  7.600000	 -9.200000	-23.294132
-12.500000	  7.600000	 -9.150000	-23.202316
-12.500000	  7.600000	 -9.100000	-23.110852
-12.500000	  7.600000	 -9.050000	-23.020161
-12.500000	  7.600000	 -9.000000	-22.930456
-12.500000	  7.600000	 -8.950000	-22.841456
-12.500000	  7.600000	 -8.900000	-22.753015
-12.500000	  7.600000	 -8.850000	-22.664869
-12.500000	  7.600000	 -8.800000	-22.576796
-12.500000	  7.600000	 -8.750000	-22.488708
-12.500000	  7.600000	 -8.700000	-22.400639
-12.500000	  7.600000	 -8.650000	-22.312557
-12.500000	  7.600000	 -8.600000	-22.224462
-12.500000	  7.600000	 -8.550000	-22.136316
-12.500000	  7.600000	 -8.500000	-22.048097
-12.500000	  7.600000	 -8.450000	-21.959792
-12.500000	  7.600000	 -8.400000	-21.871391
-12.500000	  7.600000	 -8.350000	-21.782881
-12.500000	  7.600000	 -8.300000	-21.694257
-12.500000	  7.600000	 -8.250000	-21.605510
-12.500000	  7.600000	 -8.200000	-21.516634
-12.500000	  7.600000	 -8.150000	-21.427625
-12.500000	  7.600000	 -8.100000	-21.338478
-12.500000	  7.600000	 -8.050000	-21.249193
-12.500000	  7.600000	 -8.000000	-21.159766
-12.500000	  7.600000	 -7.950000	-21.070195
-12.500000	  7.600000	 -7.900000	-20.980480
-12.500000	  7.600000	 -7.850000	-20.890618
-12.500000	  7.600000	 -7.800000	-20.800611
-12.500000	  7.600000	 -7.750000	-20.710457
-12.500000	  7.600000	 -7.700000	-20.620156
-12.500000	  7.600000	 -7.650000	-20.529708
-12.500000	  7.600000	 -7.600000	-20.439110
-12.500000	  7.600000	 -7.550000	-20.348363
-12.500000	  7.600000	 -7.500000	-20.257465
-12.500000	  7.600000	 -7.450000	-20.166414
-12.500000	  7.600000	 -7.400000	-20.075211
-12.500000	  7.600000	 -7.350000	-19.983855
-12.500000	  7.600000	 -7.300000	-19.892347
-12.500000	  7.600000	 -7.250000	-19.800686
-12.500000	  7.600000	 -7.200000	-19.708874
-12.500000	  7.600000	 -7.150000	-19.616911
-12.500000	  7.600000	 -7.100000	-19.524797
-12.500000	  7.600000	 -7.050000	-19.432533
-12.500000	  7.600000	 -7.000000	-19.340120
-12.500000	  7.700000	-10.000000	-23.799326
-12.500000	  7.700000	 -9.950000	-23.709063
-12.500000	  7.700000	 -9.900000	-23.618339
-12.500000	  7.700000	 -9.850000	-23.527082
-12.500000	  7.700000	 -9.800000	-23.435317
-12.500000	  7.700000	 -9.750000	-23.343097
-12.500000	  7.700000	 -9.700000	-23.250790
-12.500000	  7.700000	 -9.650000	-23.158660
-12.500000	  7.700000	 -9.600000	-23.067105
-12.500000	  7.700000	 -9.550000	-22.976371
-12.500000	  7.700000	 -9.500000	-22.886556
-12.500000	  7.700000	 -9.450000	-22.797505
-12.500000	  7.700000	 -9.400000	-22.708934
-12.500000	  7.700000	 -9.350000	-22.620576
-12.500000	  7.700000	 -9.300000	-22.532270
-12.500000	  7.700000	 -9.250000	-22.443972
-12.500000	  7.700000	 -9.200000	-22.355686
-12.500000	  7.700000	 -9.150000	-22.267407
-12.500000	  7.700000	 -9.100000	-22.179113
-12.500000	  7.700000	 -9.050000	-22.090775
-12.500000	  7.700000	 -9.000000	-22.002374
-12.500000	  7.700000	 -8.950000	-21.913897
-12.500000	  7.700000	 -8.900000	-21.825335
-12.500000	  7.700000	 -8.850000	-21.736679
-12.500000	  7.700000	 -8.800000	-21.647921
-12.500000	  7.700000	 -8.750000	-21.559054
-12.500000	  7.700000	 -8.700000	-21.470075
-12.500000	  7.700000	 -8.650000	-21.380978
-12.500000	  7.700000	 -8.600000	-21.291760
-12.500000	  7.700000	 -8.550000	-21.202421
-12.500000	  7.700000	 -8.500000	-21.112954
-12.500000	  7.700000	 -8.450000	-21.023362
-12.500000	  7.700000	 -8.400000	-20.933641
-12.500000	  7.700000	 -8.350000	-20.843791
-12.500000	  7.700000	 -8.300000	-20.753811
-12.500000	  7.700000	 -8.250000	-20.663700
-12.500000	  7.700000	 -8.200000	-20.573457
-12.500000	  7.700000	 -8.150000	-20.483081
-12.500000	  7.700000	 -8.100000	-20.392568
-12.500000	  7.700000	 -8.050000	-20.301914
-12.500000	  7.700000	 -8.000000	-20.211115
-12.500000	  7.700000	 -7.950000	-20.120166
-12.500000	  7.700000	 -7.900000	-20.029065
-12.500000	  7.700000	 -7.850000	-19.937806
-12.500000	  7.700000	 -7.800000	-19.846387
-12.500000	  7.700000	 -7.750000	-19.754807
-12.500000	  7.700000	 -7.700000	-19.663065
-12.500000	  7.700000	 -7.650000	-19.571156
-12.500000	  7.700000	 -7.600000	-19.479083
-12.500000	  7.700000	 -7.550000	-19.386843
-12.500000	  7.700000	 -7.500000	-19.294436
-12.500000	  7.700000	 -7.450000	-19.201862
-12.500000	  7.700000	 -7.400000	-19.109120
-12.500000	  7.700000	 -7.350000	-19.016212
-12.500000	  7.700000	 -7.300000	-18.923139
-12.500000	  7.700000	 -7.250000	-18.829902
-12.500000	  7.700000	 -7.200000	-18.736503
-12.500000	  7.700000	 -7.150000	-18.642944
-12.500000	  7.700000	 -7.100000	-18.549226
-12.500000	  7.700000	 -7.050000	-18.455354
-12.500000	  7.700000	 -7.000000	-18.361330
-12.500000	  7.800000	-10.000000	-22.832472
-12.500000	  7.800000	 -9.950000	-22.743499
-12.500000	  7.800000	 -9.900000	-22.654865
-12.500000	  7.800000	 -9.850000	-22.566333
-12.500000	  7.800000	 -9.800000	-22.477819
-12.500000	  7.800000	 -9.750000	-22.389310
-12.500000	  7.800000	 -9.700000	-22.300809
-12.500000	  7.800000	 -9.650000	-22.212300
-12.500000	  7.800000	 -9.600000	-22.123756
-12.500000	  7.800000	 -9.550000	-22.035150
-12.500000	  7.800000	 -9.500000	-21.946468
-12.500000	  7.800000	 -9.450000	-21.857699
-12.500000	  7.800000	 -9.400000	-21.768833
-12.500000	  7.800000	 -9.350000	-21.679862
-12.500000	  7.800000	 -9.300000	-21.590780
-12.500000	  7.800000	 -9.250000	-21.501579
-12.500000	  7.800000	 -9.200000	-21.412257
-12.500000	  7.800000	 -9.150000	-21.322807
-12.500000	  7.800000	 -9.100000	-21.233229
-12.500000	  7.800000	 -9.050000	-21.143518
-12.500000	  7.800000	 -9.000000	-21.053673
-12.500000	  7.800000	 -8.950000	-20.963692
-12.500000	  7.800000	 -8.900000	-20.873572
-12.500000	  7.800000	 -8.850000	-20.783312
-12.500000	  7.800000	 -8.800000	-20.692911
-12.500000	  7.800000	 -8.750000	-20.602368
-12.500000	  7.800000	 -8.700000	-20.511681
-12.500000	  7.800000	 -8.650000	-20.420851
-12.500000	  7.800000	 -8.600000	-20.329876
-12.500000	  7.800000	 -8.550000	-20.238758
-12.500000	  7.800000	 -8.500000	-20.147495
-12.500000	  7.800000	 -8.450000	-20.056090
-12.500000	  7.800000	 -8.400000	-19.964542
-12.500000	  7.800000	 -8.350000	-19.872853
-12.500000	  7.800000	 -8.300000	-19.781025
-12.500000	  7.800000	 -8.250000	-19.689055
-12.500000	  7.800000	 -8.200000	-19.596947
-12.500000	  7.800000	 -8.150000	-19.504701
-12.500000	  7.800000	 -8.100000	-19.412318
-12.500000	  7.800000	 -8.050000	-19.319798
-12.500000	  7.800000	 -8.000000	-19.227143
-12.500000	  7.800000	 -7.950000	-19.134353
-12.500000	  7.800000	 -7.900000	-19.041430
-12.500000	  7.800000	 -7.850000	-18.948376
-12.500000	  7.800000	 -7.800000	-18.855191
-12.500000	  7.800000	 -7.750000	-18.761876
-12.500000	  7.800000	 -7.700000	-18.668433
-12.500000	  7.800000	 -7.650000	-18.574865
-12.500000	  7.800000	 -7.600000	-18.481173
-12.500000	  7.800000	 -7.550000	-18.387357
-12.500000	  7.800000	 -7.500000	-18.293421
-12.500000	  7.800000	 -7.450000	-18.199367
-12.500000	  7.800000	 -7.400000	-18.105198
-12.500000	  7.800000	 -7.350000	-18.010916
-12.500000	  7.800000	 -7.300000	-17.916523
-12.500000	  7.800000	 -7.250000	-17.822022
-12.500000	  7.800000	 -7.200000	-17.727411
-12.500000	  7.800000	 -7.150000	-17.632692
-12.500000	  7.800000	 -7.100000	-17.537865
-12.500000	  7.800000	 -7.050000	-17.442929
-12.500000	  7.800000	 -7.000000	-17.347882
-12.500000	  7.900000	-10.000000	-21.880657
-12.500000	  7.900000	 -9.950000	-21.791681
-12.500000	  7.900000	 -9.900000	-21.702596
-12.500000	  7.900000	 -9.850000	-21.613397
-12.500000	  7.900000	 -9.800000	-21.524074
-12.500000	  7.900000	 -9.750000	-21.434624
-12.500000	  7.900000	 -9.700000	-21.345042
-12.500000	  7.900000	 -9.650000	-21.255325
-12.500000	  7.900000	 -9.600000	-21.165471
-12.500000	  7.900000	 -9.550000	-21.075475
-12.500000	  7.900000	 -9.500000	-20.985337
-12.500000	  7.900000	 -9.450000	-20.895054
-12.500000	  7.900000	 -9.400000	-20.804624
-12.500000	  7.900000	 -9.350000	-20.714047
-12.500000	  7.900000	 -9.300000	-20.623321
-12.500000	  7.900000	 -9.250000	-20.532445
-12.500000	  7.900000	 -9.200000	-20.441419
-12.500000	  7.900000	 -9.150000	-20.350241
-12.500000	  7.900000	 -9.100000	-20.258911
-12.500000	  7.900000	 -9.050000	-20.167430
-12.500000	  7.900000	 -9.000000	-20.075797
-12.500000	  7.900000	 -8.950000	-19.984012
-12.500000	  7.900000	 -8.900000	-19.892078
-12.500000	  7.900000	 -8.850000	-19.799995
-12.500000	  7.900000	 -8.800000	-19.707766
-12.500000	  7.900000	 -8.750000	-19.615389
-12.500000	  7.900000	 -8.700000	-19.522870
-12.500000	  7.900000	 -8.650000	-19.430207
-12.500000	  7.900000	 -8.600000	-19.337401
-12.500000	  7.900000	 -8.550000	-19.244456
-12.500000	  7.900000	 -8.500000	-19.151371
-12.500000	  7.900000	 -8.450000	-19.058149
-12.500000	  7.900000	 -8.400000	-18.964792
-12.500000	  7.900000	 -8.350000	-18.871300
-12.500000	  7.900000	 -8.300000	-18.777676
-12.500000	  7.900000	 -8.250000	-18.683922
-12.500000	  7.900000	 -8.200000	-18.590038
-12.500000	  7.900000	 -8.150000	-18.496028
-12.500000	  7.900000	 -8.100000	-18.401893
-12.500000	  7.900000	 -8.050000	-18.307635
-12.500000	  7.900000	 -8.000000	-18.213254
-12.500000	  7.900000	 -7.950000	-18.118755
-12.500000	  7.900000	 -7.900000	-18.024138
-12.500000	  7.900000	 -7.850000	-17.929405
-12.500000	  7.900000	 -7.800000	-17.834558
-12.500000	  7.900000	 -7.750000	-17.739599
-12.500000	  7.900000	 -7.700000	-17.644530
-12.500000	  7.900000	 -7.650000	-17.549353
-12.500000	  7.900000	 -7.600000	-17.454069
-12.500000	  7.900000	 -7.550000	-17.358680
