# Effective degrees of freedom for the energy density and for the entropy density in the Standard Model.
# Data points are spaced over the interval in log(T).
#
# Note that the frequency column is such that a GW of present day frequency f
# was horizon sized at corresponding temperature T.
#
# K. Saikawa and S. Shirai (2020).
#
# Columns:
# 1. T [GeV]   2. f [Hz]     3. g_*s       4. g_*rho
#
6.4561100e-01 1.5890144e-08 6.3504400e+01 6.4843900e+01
6.7789100e-01 1.6705333e-08 6.4145600e+01 6.5441700e+01
7.1178600e-01 1.7562619e-08 6.4779300e+01 6.6037400e+01
7.4737500e-01 1.8465003e-08 6.5417900e+01 6.6645700e+01
7.8474400e-01 1.9411225e-08 6.6020800e+01 6.7213500e+01
8.2398100e-01 2.0405463e-08 6.6611300e+01 6.7770900e+01
8.6518000e-01 2.1447795e-08 6.7164500e+01 6.8286000e+01
9.0843900e-01 2.2544031e-08 6.7715000e+01 6.8804100e+01
9.5386100e-01 2.3694882e-08 6.8244400e+01 6.9300500e+01
1.0015500e+00 2.4903180e-08 6.8754800e+01 6.9778100e+01
1.0516300e+00 2.6181018e-08 6.9323800e+01 7.0337700e+01
1.1042100e+00 2.7523661e-08 6.9886600e+01 7.0891000e+01
1.1594200e+00 2.8934316e-08 7.0441900e+01 7.1436200e+01
1.2174000e+00 3.0416431e-08 7.0988300e+01 7.1971500e+01
1.2782700e+00 3.1972968e-08 7.1524300e+01 7.2495200e+01
1.3421800e+00 3.3607637e-08 7.2048400e+01 7.3005700e+01
1.4092900e+00 3.5324311e-08 7.2559200e+01 7.3501200e+01
1.4797500e+00 3.7126694e-08 7.3055500e+01 7.3980500e+01
1.5537400e+00 3.9019231e-08 7.3535900e+01 7.4442300e+01
1.6314300e+00 4.1006009e-08 7.3999600e+01 7.4885400e+01
1.7130000e+00 4.3091527e-08 7.4445500e+01 7.5309100e+01
1.7986500e+00 4.5280705e-08 7.4873000e+01 7.5712800e+01
1.8885800e+00 4.7578472e-08 7.5281500e+01 7.6096000e+01
1.9830100e+00 4.9990281e-08 7.5670800e+01 7.6458600e+01
2.0821600e+00 5.2521638e-08 7.6040700e+01 7.6800700e+01
2.1862700e+00 5.5178548e-08 7.6391300e+01 7.7122600e+01
2.2955800e+00 5.7966948e-08 7.6722500e+01 7.7424300e+01
2.4103600e+00 6.0893696e-08 7.7035000e+01 7.7706800e+01
2.5308800e+00 6.3965626e-08 7.7328900e+01 7.7970600e+01
2.6574200e+00 6.7189704e-08 7.7604900e+01 7.8216300e+01
2.7902900e+00 7.0573851e-08 7.7863600e+01 7.8444900e+01
2.9298100e+00 7.4126127e-08 7.8105600e+01 7.8657100e+01
3.0763000e+00 7.7854626e-08 7.8331700e+01 7.8853800e+01
3.2301100e+00 8.1768266e-08 7.8542700e+01 7.9036000e+01
3.3916200e+00 8.5876763e-08 7.8739200e+01 7.9204600e+01
3.5612000e+00 9.0189401e-08 7.8922200e+01 7.9360400e+01
3.7392600e+00 9.4716710e-08 7.9092400e+01 7.9504400e+01
3.9262200e+00 9.9469345e-08 7.9250600e+01 7.9637400e+01
4.1225300e+00 1.0445878e-07 7.9397500e+01 7.9760200e+01
4.3286600e+00 1.0969694e-07 7.9533800e+01 7.9873500e+01
4.5450900e+00 1.1519602e-07 7.9660400e+01 7.9978100e+01
4.7723500e+00 1.2096966e-07 7.9777800e+01 8.0074800e+01
5.0109700e+00 1.2703127e-07 7.9886800e+01 8.0164200e+01
5.2615100e+00 1.3339501e-07 7.9988000e+01 8.0246800e+01
5.5245900e+00 1.4007683e-07 8.0081900e+01 8.0323300e+01
5.8008200e+00 1.4709218e-07 8.0169300e+01 8.0394300e+01
6.0908600e+00 1.5445796e-07 8.0250600e+01 8.0460300e+01
6.3954000e+00 1.6219180e-07 8.0326400e+01 8.0521900e+01
6.7151700e+00 1.7031244e-07 8.0397400e+01 8.0579800e+01
7.0509300e+00 1.7883920e-07 8.0464300e+01 8.0634500e+01
7.4034800e+00 1.8779302e-07 8.0527600e+01 8.0686900e+01
7.7736500e+00 1.9719506e-07 8.0588200e+01 8.0737600e+01
8.1623400e+00 2.0706884e-07 8.0646900e+01 8.0787600e+01
8.5704500e+00 2.1743785e-07 8.0704700e+01 8.0837900e+01
8.9989700e+00 2.2832822e-07 8.0762600e+01 8.0889700e+01
9.4489200e+00 2.3976695e-07 8.0821700e+01 8.0944200e+01
9.9213700e+00 2.5178267e-07 8.0883500e+01 8.1003000e+01
1.0417400e+01 2.6435541e-07 8.0858100e+01 8.0976600e+01
1.0938300e+01 2.7755595e-07 8.0823800e+01 8.0943200e+01
1.1485200e+01 2.9142452e-07 8.0800000e+01 8.0922400e+01
1.2059500e+01 3.0599918e-07 8.0788200e+01 8.0915800e+01
1.2662500e+01 3.2131539e-07 8.0789900e+01 8.0924800e+01
1.3295600e+01 3.3741231e-07 8.0806600e+01 8.0951200e+01
1.3960400e+01 3.5433395e-07 8.0839700e+01 8.0996400e+01
1.4658400e+01 3.7212192e-07 8.0890800e+01 8.1061800e+01
1.5391300e+01 3.9082362e-07 8.0961300e+01 8.1148800e+01
1.6160900e+01 4.1048974e-07 8.1052600e+01 8.1258900e+01
1.6968900e+01 4.3116821e-07 8.1166100e+01 8.1393300e+01
1.7817400e+01 4.5291791e-07 8.1303500e+01 8.1553500e+01
1.8708200e+01 4.7579143e-07 8.1466100e+01 8.1741000e+01
1.9643600e+01 4.9985351e-07 8.1655700e+01 8.1957200e+01
2.0625800e+01 5.2516780e-07 8.1874000e+01 8.2203700e+01
2.1657100e+01 5.5180127e-07 8.2122700e+01 8.2482100e+01
2.2740000e+01 5.7982691e-07 8.2403600e+01 8.2794100e+01
2.3877000e+01 6.0931830e-07 8.2718500e+01 8.3141300e+01
2.5070800e+01 6.4035501e-07 8.3069200e+01 8.3525300e+01
2.6324300e+01 6.7302191e-07 8.3457200e+01 8.3947300e+01
2.7640600e+01 7.0742391e-07 8.3888400e+01 8.4414800e+01
2.9022600e+01 7.4361989e-07 8.4354900e+01 8.4915900e+01
3.0473700e+01 7.8172255e-07 8.4861200e+01 8.5456900e+01
3.1997400e+01 8.2183273e-07 8.5407700e+01 8.6037600e+01
3.3597300e+01 8.6407338e-07 8.5999700e+01 8.6664900e+01
3.5277100e+01 9.0851182e-07 8.6624400e+01 8.7321600e+01
